scan,element,sampleID,intenstiy,time,samplerun
7,75As,Std_0.05nM,280.003136,4.64306,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_0.1nM,276.6697285,4.64319,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_4,146.6675271,4.64318,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_5,133.3340444,4.6431,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_0nM_1,160.001024,4.64325,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_0.05nM_1,146.6675271,4.64319,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_0.1nM_1,83.33361111,4.64307,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_1nM,130.000676,4.64325,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_10nM,123.3339418,4.6431,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_100nM,110.000484,4.643,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Std_1uM,96.66704045,4.64311,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_6,130.000676,4.64321,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_7,100.0004,4.64315,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_8,156.6676485,4.64318,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_1,93.33368178,4.64316,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_2,116.6672111,4.6431,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_3,136.6674138,4.6431,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_4,130.000676,4.64311,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_9,133.3340444,4.6432,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_5,116.6672111,4.64322,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_6,133.3340444,4.6432,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_7,136.6674138,4.6432,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_8,113.3338471,4.64319,2020_09_01_KRH_AsTotal_1c.csv
7,75As,blank_10,160.001024,4.64312,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_9,106.6671218,4.64324,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_10,116.6672111,4.64297,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_11,120.000576,4.6432,2020_09_01_KRH_AsTotal_1c.csv
7,75As,Smp_191209_12,86.66696711,4.64304,2020_09_01_KRH_AsTotal_1c.csv
8,75As,blank,136.6674138,5.26343,2020_09_01_KRH_AsTotal_1c.csv
