scan,element,sampleID,intenstiy,time,samplerun
1,75As,Smp_191209_79b,90.000324,0.92205,2020_09_01_KRH_AsTotal_5.csv
1,75As,Smp_191209_80a,46.66675378,0.9221,2020_09_01_KRH_AsTotal_5.csv
1,75As,Smp_191209_80b,86.66696711,0.92215,2020_09_01_KRH_AsTotal_5.csv
1,75As,blank4,70.000196,0.92215,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_0nM,93.33368178,0.92208,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_0.05nM,123.3339418,0.92215,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_0.1nM,76.66690178,0.92205,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_1nM,80.000256,0.92208,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_10nM,66.66684444,0.92211,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_100nM,96.66704045,0.92207,2020_09_01_KRH_AsTotal_5.csv
1,75As,Std_1uM,113.3338471,0.92208,2020_09_01_KRH_AsTotal_5.csv
1,75As,blank4_1,103.3337604,0.92211,2020_09_01_KRH_AsTotal_5.csv
1,75As,blank4_2,126.6673084,0.92211,2020_09_01_KRH_AsTotal_5.csv
1,75As,blank4_3,86.66696711,0.92217,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_71,93.33368178,1.54237,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_72,73.33354845,1.54233,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_73,86.66696711,1.54223,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank3,93.33368178,1.54224,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_74,76.66690178,1.54224,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_75a,83.33361111,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_75b,76.66690178,1.5423,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_76a,66.66684444,1.54231,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank3_1,96.66704045,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_76b,103.3337604,1.54236,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_77a,80.000256,1.54227,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_77b,43.33340844,1.54233,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_78a,96.66704045,1.54227,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank3_2,73.33354845,1.54233,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_78b,110.000484,1.54232,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_79a,90.000324,1.5422,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_79b,73.33354845,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_80a,60.000144,1.54222,2020_09_01_KRH_AsTotal_5.csv
2,75As,Smp_191209_80b,80.000256,1.54234,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank4,100.0004,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_0nM,73.33354845,1.54231,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_0.05nM,53.33344711,1.5423,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_0.1nM,73.33354845,1.54222,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_1nM,103.3337604,1.54223,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_10nM,96.66704045,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_100nM,83.33361111,1.54223,2020_09_01_KRH_AsTotal_5.csv
2,75As,Std_1uM,103.3337604,1.54219,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank4_1,73.33354845,1.54229,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank4_2,90.000324,1.54234,2020_09_01_KRH_AsTotal_5.csv
2,75As,blank4_3,86.66696711,1.54233,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_71,103.3337604,2.16255,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_72,86.66696711,2.16248,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_73,76.66690178,2.16246,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank3,83.33361111,2.16242,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_74,76.66690178,2.16241,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_75a,100.0004,2.16249,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_75b,100.0004,2.16245,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_76a,76.66690178,2.16248,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank3_1,66.66684444,2.16251,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_76b,60.000144,2.16256,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_77a,76.66690178,2.16243,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_77b,76.66690178,2.16251,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_78a,80.000256,2.16246,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank3_2,76.66690178,2.16246,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_78b,73.33354845,2.16242,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_79a,96.66704045,2.16235,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_79b,86.66696711,2.16245,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_80a,73.33354845,2.1624,2020_09_01_KRH_AsTotal_5.csv
3,75As,Smp_191209_80b,80.000256,2.16259,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank4,70.000196,2.16247,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_0nM,76.66690178,2.16254,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_0.05nM,63.33349378,2.1625,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_0.1nM,76.66690178,2.16239,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_1nM,53.33344711,2.16232,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_10nM,76.66690178,2.16246,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_100nM,86.66696711,2.16238,2020_09_01_KRH_AsTotal_5.csv
3,75As,Std_1uM,73.33354845,2.16235,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank4_1,46.66675378,2.16246,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank4_2,80.000256,2.16252,2020_09_01_KRH_AsTotal_5.csv
3,75As,blank4_3,60.000144,2.16252,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_71,86.66696711,2.78274,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_72,73.33354845,2.78265,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_73,86.66696711,2.78263,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank3,90.000324,2.78264,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_74,73.33354845,2.78259,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_75a,73.33354845,2.78266,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_75b,70.000196,2.78263,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_76a,63.33349378,2.78263,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank3_1,76.66690178,2.78268,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_76b,83.33361111,2.78266,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_77a,40.000064,2.78262,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_77b,73.33354845,2.78266,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_78a,106.6671218,2.78263,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank3_2,70.000196,2.78267,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_78b,50.0001,2.78264,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_79a,60.000144,2.78259,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_79b,73.33354845,2.7826,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_80a,86.66696711,2.78252,2020_09_01_KRH_AsTotal_5.csv
4,75As,Smp_191209_80b,96.66704045,2.78273,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank4,76.66690178,2.78258,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_0nM,73.33354845,2.78279,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_0.05nM,110.000484,2.78265,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_0.1nM,56.66679511,2.78257,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_1nM,90.000324,2.78245,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_10nM,100.0004,2.78261,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_100nM,116.6672111,2.78256,2020_09_01_KRH_AsTotal_5.csv
4,75As,Std_1uM,60.000144,2.78251,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank4_1,86.66696711,2.78269,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank4_2,50.0001,2.78268,2020_09_01_KRH_AsTotal_5.csv
4,75As,blank4_3,96.66704045,2.78266,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_71,60.000144,3.40294,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_72,73.33354845,3.40279,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_73,76.66690178,3.40289,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank3,66.66684444,3.40279,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_74,53.33344711,3.40275,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_75a,93.33368178,3.40283,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_75b,83.33361111,3.40275,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_76a,80.000256,3.4028,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank3_1,73.33354845,3.40294,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_76b,90.000324,3.4028,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_77a,73.33354845,3.40279,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_77b,46.66675378,3.40283,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_78a,70.000196,3.40279,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank3_2,83.33361111,3.40282,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_78b,103.3337604,3.40276,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_79a,60.000144,3.40277,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_79b,70.000196,3.40277,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_80a,56.66679511,3.40268,2020_09_01_KRH_AsTotal_5.csv
5,75As,Smp_191209_80b,93.33368178,3.40292,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank4,60.000144,3.40275,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_0nM,66.66684444,3.40294,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_0.05nM,76.66690178,3.40283,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_0.1nM,80.000256,3.40275,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_1nM,66.66684444,3.40269,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_10nM,73.33354845,3.40284,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_100nM,80.000256,3.40272,2020_09_01_KRH_AsTotal_5.csv
5,75As,Std_1uM,80.000256,3.40272,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank4_1,73.33354845,3.40289,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank4_2,126.6673084,3.40285,2020_09_01_KRH_AsTotal_5.csv
5,75As,blank4_3,63.33349378,3.40285,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_71,90.000324,4.02309,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_72,80.000256,4.023,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_73,80.000256,4.02303,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank3,73.33354845,4.0229799999999996,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_74,93.33368178,4.02294,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_75a,90.000324,4.02304,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_75b,56.66679511,4.02295,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_76a,53.33344711,4.02294,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank3_1,86.66696711,4.0231,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_76b,83.33361111,4.02302,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_77a,70.000196,4.02291,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_77b,93.33368178,4.02296,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_78a,76.66690178,4.02302,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank3_2,90.000324,4.02301,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_78b,43.33340844,4.02295,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_79a,83.33361111,4.02304,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_79b,63.33349378,4.02291,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_80a,53.33344711,4.02285,2020_09_01_KRH_AsTotal_5.csv
6,75As,Smp_191209_80b,73.33354845,4.02307,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank4,96.66704045,4.02293,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_0nM,90.000324,4.0231,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_0.05nM,106.6671218,4.02306,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_0.1nM,83.33361111,4.0229,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_1nM,60.000144,4.02285,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_10nM,86.66696711,4.02304,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_100nM,100.0004,4.02297,2020_09_01_KRH_AsTotal_5.csv
6,75As,Std_1uM,103.3337604,4.02288,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank4_1,70.000196,4.02304,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank4_2,86.66696711,4.02307,2020_09_01_KRH_AsTotal_5.csv
6,75As,blank4_3,63.33349378,4.02311,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_71,80.000256,4.64324,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_72,80.000256,4.64317,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_73,36.66672044,4.64323,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank3,110.000484,4.64314,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_74,73.33354845,4.64311,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_75a,63.33349378,4.64319,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_75b,60.000144,4.6431,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_76a,56.66679511,4.64315,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank3_1,86.66696711,4.64329,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_76b,86.66696711,4.64321,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_77a,53.33344711,4.64307,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_77b,56.66679511,4.64319,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_78a,110.000484,4.64315,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank3_2,56.66679511,4.64323,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_78b,66.66684444,4.64319,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_79a,63.33349378,4.64321,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_79b,60.000144,4.64313,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_80a,96.66704045,4.64307,2020_09_01_KRH_AsTotal_5.csv
7,75As,Smp_191209_80b,73.33354845,4.64326,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank4,100.0004,4.64305,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_0nM,73.33354845,4.64322,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_0.05nM,90.000324,4.64333,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_0.1nM,73.33354845,4.64311,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_1nM,106.6671218,4.64301,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_10nM,70.000196,4.64318,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_100nM,116.6672111,4.64317,2020_09_01_KRH_AsTotal_5.csv
7,75As,Std_1uM,73.33354845,4.64302,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank4_1,73.33354845,4.64322,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank4_2,60.000144,4.64319,2020_09_01_KRH_AsTotal_5.csv
7,75As,blank4_3,96.66704045,4.64327,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_71,70.000196,5.26338,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_72,73.33354845,5.26335,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_73,83.33361111,5.26338,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank3,106.6671218,5.26332,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_74,90.000324,5.2633,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_75a,116.6672111,5.26336,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_75b,86.66696711,5.26327,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_76a,66.66684444,5.2633,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank3_1,110.000484,5.26338,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_76b,73.33354845,5.26336,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_77a,66.66684444,5.26326,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_77b,73.33354845,5.26336,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_78a,63.33349378,5.26333,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank3_2,66.66684444,5.26337,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_78b,46.66675378,5.26335,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_79a,103.3337604,5.26336,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_79b,83.33361111,5.26322,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_80a,70.000196,5.26316,2020_09_01_KRH_AsTotal_5.csv
8,75As,Smp_191209_80b,73.33354845,5.26343,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank4,60.000144,5.26323,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_0nM,93.33368178,5.26345,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_0.05nM,96.66704045,5.26354,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_0.1nM,56.66679511,5.26326,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_1nM,96.66704045,5.26317,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_10nM,63.33349378,5.26337,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_100nM,90.000324,5.26332,2020_09_01_KRH_AsTotal_5.csv
8,75As,Std_1uM,76.66690178,5.26319,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank4_1,103.3337604,5.2634,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank4_2,110.000484,5.26331,2020_09_01_KRH_AsTotal_5.csv
8,75As,blank4_3,100.0004,5.26343,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_71,76.66690178,5.88357,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_72,80.000256,5.88355,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_73,103.3337604,5.88356,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank3,83.33361111,5.88348,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_74,90.000324,5.88347,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_75a,36.66672044,5.8835,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_75b,83.33361111,5.88341,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_76a,76.66690178,5.88348,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank3_1,53.33344711,5.88351,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_76b,90.000324,5.88353,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_77a,70.000196,5.88339,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_77b,70.000196,5.8836,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_78a,80.000256,5.88345,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank3_2,63.33349378,5.88362,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_78b,90.000324,5.88354,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_79a,93.33368178,5.88355,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_79b,76.66690178,5.88335,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_80a,40.000064,5.88337,2020_09_01_KRH_AsTotal_5.csv
9,75As,Smp_191209_80b,76.66690178,5.88356,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank4,80.000256,5.88346,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_0nM,70.000196,5.88364,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_0.05nM,83.33361111,5.88364,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_0.1nM,106.6671218,5.88341,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_1nM,103.3337604,5.88332,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_10nM,93.33368178,5.88354,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_100nM,80.000256,5.8835,2020_09_01_KRH_AsTotal_5.csv
9,75As,Std_1uM,83.33361111,5.88337,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank4_1,110.000484,5.88351,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank4_2,93.33368178,5.88343,2020_09_01_KRH_AsTotal_5.csv
9,75As,blank4_3,66.66684444,5.88356,2020_09_01_KRH_AsTotal_5.csv
10,75As,Smp_191209_71,106.6671218,6.50371,2020_09_01_KRH_AsTotal_5.csv
10,75As,Smp_191209_72,80.000256,6.5037,2020_09_01_KRH_AsTotal_5.csv
10,75As,Smp_191209_73,93.33368178,6.50373,2020_09_01_KRH_AsTotal_5.csv
