scan,element,sampleID,intenstiy,time,samplerun
3,75As,Smp_191209_25,63.33349377818424,2.16247,2020_09_01_KRH_AsTotal_2.csv
3,75As,blank_4,86.66696711215266,2.16238,2020_09_01_KRH_AsTotal_2.csv
3,75As,Smp_191209_26,113.33384711344026,2.16239,2020_09_01_KRH_AsTotal_2.csv
3,75As,Smp_191209_27,103.33376044620987,2.16261,2020_09_01_KRH_AsTotal_2.csv
3,75As,Smp_191209_28,83.33361111203705,2.16246,2020_09_01_KRH_AsTotal_2.csv
3,75As,Smp_191209_29,96.66704044588973,2.16257,2020_09_01_KRH_AsTotal_2.csv
3,75As,blank_5,96.66704044588973,2.16251,2020_09_01_KRH_AsTotal_2.csv
3,75As,X29,NA,NA,2020_09_01_KRH_AsTotal_2.csv
4,75As,blank,120.00057600276482,2.78275,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_13,80.0002560008192,2.78265,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_14,96.66704044588973,2.78277,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_15,116.66721111365187,2.78258,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_16,73.33354844507545,2.78263,2020_09_01_KRH_AsTotal_2.csv
4,75As,blank_1,86.66696711215266,2.78257,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_17,90.0003240011664,2.78273,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_18a,90.0003240011664,2.78266,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_18b,70.0001960005488,2.78257,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_19,96.66704044588973,2.78261,2020_09_01_KRH_AsTotal_2.csv
4,75As,blank_2,66.66684444491852,2.78268,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_20,76.6669017784988,2.78257,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_21,53.33344711135384,2.78275,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_22,53.33344711135384,2.7826,2020_09_01_KRH_AsTotal_2.csv
4,75As,blank_3,46.66675377794039,2.78257,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_23,73.33354844507545,2.78257,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_24,100.00040000160001,2.7827,2020_09_01_KRH_AsTotal_2.csv
4,75As,Smp_191209_25,90.0003240011664,2.7826,2020_09_01_KRH_AsTotal_2.csv
