scan,element,sampleID,intenstiy,time,samplerun,intenstiy_baselined,intensity_corrected,intensity_smoothed,intensity_corrected_smoothed
0,75As,Smp_PS3_elute,0,0.29533,2020_10_26_Heal_AsLipidswB12_3.csv,-16.3896563166072,16.3896563166072,3.177018258442231e-5,9.381117368724362e-5
1,75As,Smp_PS3_elute,32.00004096005243,0.63227,2020_10_26_Heal_AsLipidswB12_3.csv,-16.119595405299947,48.11963636535238,1.2366690599885204e-4,2.86970410011186e-4
2,75As,Smp_PS3_elute,4.000000640000103,0.96916,2020_10_26_Heal_AsLipidswB12_3.csv,-15.849534330095953,19.849534970096055,0.0015923345315918148,0.00360240200953365
3,75As,Smp_PS3_elute,16.000010240006553,1.30614,2020_10_26_Heal_AsLipidswB12_3.csv,-15.579472445902114,31.579482685908665,0.007681058652725762,0.014363239842234614
4,75As,Smp_PS3_elute,12.000005760002765,1.64303,2020_10_26_Heal_AsLipidswB12_3.csv,-15.309408909129976,27.309414669132742,0.3275920940658864,0.6399433228126314
5,75As,Smp_PS3_elute,8.00000256000082,1.98004,2020_10_26_Heal_AsLipidswB12_3.csv,-15.039342560396257,23.039345120397076,9.29762422814195,21.28957517854992
6,75As,Smp_PS3_elute,16.000010240006553,2.31693,2020_10_26_Heal_AsLipidswB12_3.csv,-14.769271967223537,30.76928220723009,14.480067048257544,29.245043635925075
7,75As,Smp_PS3_elute,8.00000256000082,2.65386,2020_10_26_Heal_AsLipidswB12_3.csv,-14.499195466740963,22.49919802674178,10.241718943585212,24.74066208177374
8,75As,Smp_PS3_elute,4.000000640000103,2.99075,2020_10_26_Heal_AsLipidswB12_3.csv,-14.229111088384862,18.229111728384964,1.466572026684786,15.695707837704983
9,75As,Smp_PS3_elute,8.00000256000082,3.32761,2020_10_26_Heal_AsLipidswB12_3.csv,-13.95901663659958,21.9590191966004,10.993723836203117,24.952765193070938
10,75As,Smp_PS3_elute,20.0000160000128,3.66462,2020_10_26_Heal_AsLipidswB12_3.csv,-13.68890973353835,33.68892573355115,16.897526702780233,30.586461162114258
11,75As,Smp_PS3_elute,8.00000256000082,4.00151,2020_10_26_Heal_AsLipidswB12_3.csv,-13.418787781764214,21.418790341765032,10.290573833974445,23.709386338864707
12,75As,Smp_PS3_elute,16.000010240006553,4.33841,2020_10_26_Heal_AsLipidswB12_3.csv,-13.148647846950963,29.148658086957518,15.45352670656552,28.602199280708934
13,75As,Smp_PS3_elute,20.0000160000128,4.67531,2020_10_26_Heal_AsLipidswB12_3.csv,-12.87848678058449,32.87850278059729,18.565244910701658,31.44375642130813
14,75As,Smp_PS3_elute,8.00000256000082,5.01223,2020_10_26_Heal_AsLipidswB12_3.csv,-12.608301142664109,20.608303702664927,10.816327686211466,23.424653557981927
15,75As,Smp_PS3_elute,16.000010240006553,5.34917,2020_10_26_Heal_AsLipidswB12_3.csv,-12.338087164404113,28.338097404410668,12.719691006531148,25.057802907219983
16,75As,Smp_PS3_elute,12.000005760002765,5.68616,2020_10_26_Heal_AsLipidswB12_3.csv,-12.06784087093576,24.067846630938526,15.139563507323988,27.207429113492495
17,75As,Smp_PS3_elute,12.000005760002765,6.02303,2020_10_26_Heal_AsLipidswB12_3.csv,-11.797558004009325,23.79756376401209,9.10564770213238,20.903230448570746
18,75As,Smp_PS3_elute,8.00000256000082,6.35997,2020_10_26_Heal_AsLipidswB12_3.csv,-11.527234064696627,19.527236624697444,10.774797274221825,22.302056081874845
19,75As,Smp_PS3_elute,12.000005760002765,6.69683,2020_10_26_Heal_AsLipidswB12_3.csv,-11.256864316093845,23.25687007609661,9.300814514084484,20.55770358101924
20,75As,Smp_PS3_elute,4.000000640000103,7.03372,2020_10_26_Heal_AsLipidswB12_3.csv,-10.986443826024798,14.986444466024901,6.585973031861395,17.572441610246713
21,75As,Smp_PS3_elute,8.00000256000082,7.37065,2020_10_26_Heal_AsLipidswB12_3.csv,-10.7159674297446,18.715969989745417,5.442996438984129,16.15898862951354
22,75As,Smp_PS3_elute,12.000005760002765,7.70758,2020_10_26_Heal_AsLipidswB12_3.csv,-10.445429812643921,22.445435572646687,14.757611830099416,25.203066406266746
23,75As,Smp_PS3_elute,16.000010240006553,8.04451,2020_10_26_Heal_AsLipidswB12_3.csv,-10.17482547295374,26.174835712960295,12.97373494913291,23.148585195642376
24,75As,Smp_PS3_elute,8.00000256000082,8.38139,2020_10_26_Heal_AsLipidswB12_3.csv,-9.904148684450682,17.9041512444515,10.900823446949683,20.804996907685254
25,75As,Smp_PS3_elute,20.0000160000128,8.71834,2020_10_26_Heal_AsLipidswB12_3.csv,-9.633393459163015,29.633409459175816,17.921142508787266,27.55456075532681
26,75As,Smp_PS3_elute,16.000010240006553,9.05527,2020_10_26_Heal_AsLipidswB12_3.csv,-9.362553630077501,25.362563870084053,16.819807824032463,26.18238624759778
27,75As,Smp_PS3_elute,8.00000256000082,9.39223,2020_10_26_Heal_AsLipidswB12_3.csv,-9.091622733846803,17.09162529384762,8.194505605279907,17.28615314119112
28,75As,Smp_PS3_elute,12.000005760002765,9.72916,2020_10_26_Heal_AsLipidswB12_3.csv,-8.820594053497942,20.820599813500706,11.578555015834064,20.399173881685748
29,75As,Smp_PS3_elute,8.00000256000082,10.06602,2020_10_26_Heal_AsLipidswB12_3.csv,-8.549460701141689,16.549463261142506,7.86556577114556,16.41505129394521
30,75As,Smp_PS3_elute,4.000000640000103,10.40291,2020_10_26_Heal_AsLipidswB12_3.csv,-8.278215580682819,12.278216220682921,5.047146536418444,13.325386948594755
31,75As,Smp_PS3_elute,8.00000256000082,10.73972,2020_10_26_Heal_AsLipidswB12_3.csv,-8.006851430531475,16.006853990532292,6.0916510227592315,14.098527298011568
32,75As,Smp_PS3_elute,4.000000640000103,11.07662,2020_10_26_Heal_AsLipidswB12_3.csv,-7.735360866315636,11.735361506315739,6.642862556169844,14.378248276214375
33,75As,Smp_PS3_elute,8.00000256000082,11.41351,2020_10_26_Heal_AsLipidswB12_3.csv,-7.463736343594747,15.463738903595566,4.584472243583361,12.048233457167798
34,75As,Smp_PS3_elute,8.00000256000082,11.75046,2020_10_26_Heal_AsLipidswB12_3.csv,-7.191970200574637,15.191972760575457,12.243966517128571,19.435961596249683
35,75As,Smp_PS3_elute,16.000010240006553,12.08739,2020_10_26_Heal_AsLipidswB12_3.csv,-6.920054620823749,22.9200648608303,11.29344670230996,18.213526221731225
36,75As,Smp_PS3_elute,4.000000640000103,12.4243,2020_10_26_Heal_AsLipidswB12_3.csv,-6.647981635990799,10.647982275990902,8.084140085618646,14.732146628510666
37,75As,Smp_PS3_elute,20.0000160000128,12.76121,2020_10_26_Heal_AsLipidswB12_3.csv,-6.375743048523856,26.375759048536654,18.08644039578469,24.46220837158991
38,75As,Smp_PS3_elute,16.000010240006553,13.09815,2020_10_26_Heal_AsLipidswB12_3.csv,-6.10333055439117,22.103340794397724,14.476669571169595,20.58002506828084
39,75As,Smp_PS3_elute,8.00000256000082,13.43507,2020_10_26_Heal_AsLipidswB12_3.csv,-5.8307355858034,13.830738145804219,13.209276716722135,19.04003725786054
40,75As,Smp_PS3_elute,24.00002304002212,13.77197,2020_10_26_Heal_AsLipidswB12_3.csv,-5.557949353937798,29.55797239395992,16.07582948697467,21.633803823389417
41,75As,Smp_PS3_elute,4.000000640000103,14.10891,2020_10_26_Heal_AsLipidswB12_3.csv,-5.284962931664239,9.284963571664342,12.908060566092056,18.193048487160006
42,75As,Smp_PS3_elute,24.00002304002212,14.4458,2020_10_26_Heal_AsLipidswB12_3.csv,-5.011767096272876,29.011790136294998,15.765005140011652,20.776797256899297
43,75As,Smp_PS3_elute,12.000005760002765,14.78274,2020_10_26_Heal_AsLipidswB12_3.csv,-4.738352532204228,16.738358292206993,18.67839683057447,23.416774394307502
44,75As,Smp_PS3_elute,12.000005760002765,15.11967,2020_10_26_Heal_AsLipidswB12_3.csv,-4.464709633780916,16.46471539378368,6.861435249475722,11.326169943171006
45,75As,Smp_PS3_elute,8.00000256000082,15.45656,2020_10_26_Heal_AsLipidswB12_3.csv,-4.1908286279419755,12.190831187942795,12.030262103739847,16.221115808437695
46,75As,Smp_PS3_elute,12.000005760002765,15.7935,2020_10_26_Heal_AsLipidswB12_3.csv,-3.916699576979291,15.916705336982055,8.883479295426199,12.800203976828671
47,75As,Smp_PS3_elute,0,16.13043,2020_10_26_Heal_AsLipidswB12_3.csv,-3.642312421276434,3.642312421276434,1.9200521075301427,5.562389653789902
48,75As,Smp_PS3_elute,4.000000640000103,16.46738,2020_10_26_Heal_AsLipidswB12_3.csv,-3.367656942049924,7.367657582050027,3.783145890830141,7.150827984548401
49,75As,Smp_PS3_elute,8.00000256000082,16.80432,2020_10_26_Heal_AsLipidswB12_3.csv,-3.0927228840931567,11.092725444093976,6.12889905816139,9.22164712076401
50,75As,Smp_PS3_elute,0,17.14122,2020_10_26_Heal_AsLipidswB12_3.csv,-2.8174999185229543,2.8174999185229543,4.096686510256894,6.914211630486127
51,75As,Smp_PS3_elute,4.000000640000103,17.47807,2020_10_26_Heal_AsLipidswB12_3.csv,-2.541977605528885,6.541978245528988,-2.109479678693088,0.43252316300491916
52,75As,Smp_PS3_elute,4.000000640000103,17.81501,2020_10_26_Heal_AsLipidswB12_3.csv,-2.2661454771255163,6.2661461171256185,11.280966938567278,13.547137671534005
53,75As,Smp_PS3_elute,36.00005184007465,18.15195,2020_10_26_Heal_AsLipidswB12_3.csv,-1.989992999907636,37.99004483998228,29.096655988986264,31.086674284654208
54,75As,Smp_PS3_elute,12.000005760002765,18.48888,2020_10_26_Heal_AsLipidswB12_3.csv,-1.7135095778085714,13.713515337811335,16.821005986250306,18.534540882213193
55,75As,Smp_PS3_elute,4.000000640000103,18.82577,2020_10_26_Heal_AsLipidswB12_3.csv,-1.436684234861202,5.436684874861305,2.2294000185398226,3.666109607685773
56,75As,Smp_PS3_elute,8.00000256000082,19.16271,2020_10_26_Heal_AsLipidswB12_3.csv,-1.1595058579632533,9.159508417964073,6.888701667666889,8.048232912833084
57,75As,Smp_PS3_elute,4.000000640000103,19.49963,2020_10_26_Heal_AsLipidswB12_3.csv,-0.881963279645603,4.881963919645706,7.051073174567756,7.933061871879311
58,75As,Smp_PS3_elute,12.000005760002765,19.83653,2020_10_26_Heal_AsLipidswB12_3.csv,-0.6040452408440437,12.604051000846809,8.15110183180739,8.755172530195027
59,75As,Smp_PS3_elute,4.000000640000103,20.17347,2020_10_26_Heal_AsLipidswB12_3.csv,-0.3257404336747293,4.325741073674832,7.6301297697417185,7.955895691611159
60,75As,Smp_PS3_elute,12.000005760002765,20.51039,2020_10_26_Heal_AsLipidswB12_3.csv,-0.047037424213303654,12.047043184216069,9.3152609855316,9.362323939211826
61,75As,Smp_PS3_elute,8.00000256000082,20.84728,2020_10_26_Heal_AsLipidswB12_3.csv,0.23207526472200046,7.7679272952788185,9.53523448679965,9.303184786983945
62,75As,Smp_PS3_elute,8.00000256000082,21.18423,2020_10_26_Heal_AsLipidswB12_3.csv,0.5116092307833818,7.488393329217438,7.115297522658852,6.603713896781583
63,75As,Smp_PS3_elute,16.000010240006553,21.52111,2020_10_26_Heal_AsLipidswB12_3.csv,0.7915761493023123,15.208434090704241,17.196276062892725,16.404725558097475
64,75As,Smp_PS3_elute,12.000005760002765,21.85805,2020_10_26_Heal_AsLipidswB12_3.csv,1.0719877704941976,10.928017989508566,9.772599839082142,8.700637756184568
65,75As,Smp_PS3_elute,4.000000640000103,22.19498,2020_10_26_Heal_AsLipidswB12_3.csv,1.3528559966587839,2.647144643341319,7.121851358280128,5.76902108765676
66,75As,Smp_PS3_elute,24.00002304002212,22.53189,2020_10_26_Heal_AsLipidswB12_3.csv,1.6341928393759972,22.365830200646123,20.81729962623431,19.18313256183956
67,75As,Smp_PS3_elute,16.000010240006553,22.86879,2020_10_26_Heal_AsLipidswB12_3.csv,1.91601033669721,14.083999903309342,18.568747432020203,16.652762906020655
68,75As,Smp_PS3_elute,4.000000640000103,23.20573,2020_10_26_Heal_AsLipidswB12_3.csv,2.198320750332097,1.8016798896680055,1.8945804465779672,-0.3037144266598637
69,75As,Smp_PS3_elute,4.000000640000103,23.54268,2020_10_26_Heal_AsLipidswB12_3.csv,2.481136482830333,1.5188641571697699,6.382517821584769,3.9014072147355328
70,75As,Smp_PS3_elute,8.00000256000082,23.87962,2020_10_26_Heal_AsLipidswB12_3.csv,2.764469954758391,5.235532605242428,4.876709050068494,2.112265104909459
71,75As,Smp_PS3_elute,0,24.21656,2020_10_26_Heal_AsLipidswB12_3.csv,3.0483336018713865,-3.0483336018713865,3.475987352509421,0.4276796949629775
72,75As,Smp_PS3_elute,16.000010240006553,24.55344,2020_10_26_Heal_AsLipidswB12_3.csv,3.33273991227976,12.667270327726794,13.190480881957768,9.857767077805631
