scan,element,sampleID,intenstiy,time,samplerun,intenstiy_baselined,intensity_corrected,intensity_smoothed,intensity_corrected_smoothed
0,75As,Smp_PS1_crude,16.000010240006553,0.29538,2020_10_26_Heal_AsLipidswB12_2.csv,-56.538187556544926,72.53819779655149,3.04066945199994e-5,2.473054747064645e-4
1,75As,Smp_PS1_crude,12.000005760002765,0.63229,2020_10_26_Heal_AsLipidswB12_2.csv,-55.82664421520918,67.82664997521195,4.74247792086466e-5,6.202534289924487e-4
2,75As,Smp_PS1_crude,12.000005760002765,0.9692,2020_10_26_Heal_AsLipidswB12_2.csv,-55.11510014849157,67.11510590849434,9.864683905443862e-4,0.008021804488449113
3,75As,Smp_PS1_crude,24.00002304002212,1.30614,2020_10_26_Heal_AsLipidswB12_2.csv,-54.403553952743735,78.40357699276586,0.0031178855997030194,0.026787825043164105
4,75As,Smp_PS1_crude,12.000005760002765,1.64302,2020_10_26_Heal_AsLipidswB12_2.csv,-53.69200355316626,65.69200931316902,0.23517834360249,1.3345311366608228
5,75As,Smp_PS1_crude,4.000000640000103,1.97996,2020_10_26_Heal_AsLipidswB12_2.csv,-52.980446090923984,56.980446730924086,6.778032228071543,49.004929634978986
6,75As,Smp_PS1_crude,12.000005760002765,2.3169,2020_10_26_Heal_AsLipidswB12_2.csv,-52.26887805026169,64.26888381026446,10.987735276213224,63.24529608697402
7,75As,Smp_PS1_crude,8.00000256000082,2.65381,2020_10_26_Heal_AsLipidswB12_2.csv,-51.55729534561972,59.557297905620544,9.53058603318649,61.08721656029175
8,75As,Smp_PS1_crude,8.00000256000082,2.99072,2020_10_26_Heal_AsLipidswB12_2.csv,-50.84569324874961,58.845695808750435,6.272978760164609,57.1187371439422
9,75As,Smp_PS1_crude,8.00000256000082,3.32766,2020_10_26_Heal_AsLipidswB12_2.csv,-50.1340664358299,58.13406899583072,8.942830194195649,59.07696176554935
10,75As,Smp_PS1_crude,16.000010240006553,3.66462,2020_10_26_Heal_AsLipidswB12_2.csv,-49.42240899458219,65.42241923458874,16.490039993228624,65.91251412720025
11,75As,Smp_PS1_crude,12.000005760002765,4.00154,2020_10_26_Heal_AsLipidswB12_2.csv,-48.7107144313874,60.710720191390166,9.538440316889465,58.249219892936125
12,75As,Smp_PS1_crude,4.000000640000103,4.33844,2020_10_26_Heal_AsLipidswB12_2.csv,-47.99897559840227,51.99897623840237,8.367361098432388,56.366401841301325
13,75As,Smp_PS1_crude,20.0000160000128,4.67529,2020_10_26_Heal_AsLipidswB12_2.csv,-47.28718474067634,67.28720074068914,14.628634442106623,61.91588433934303
14,75As,Smp_PS1_crude,8.00000256000082,5.01223,2020_10_26_Heal_AsLipidswB12_2.csv,-46.57533358326943,54.57533614327025,12.986320466924697,59.561719205207744
15,75As,Smp_PS1_crude,20.0000160000128,5.34916,2020_10_26_Heal_AsLipidswB12_2.csv,-45.86341317836938,65.86342917838218,16.60756919252203,62.47104753850602
16,75As,Smp_PS1_crude,20.0000160000128,5.68602,2020_10_26_Heal_AsLipidswB12_2.csv,-45.151414032410635,65.15143003242343,21.227080761407798,66.37855996610504
17,75As,Smp_PS1_crude,16.000010240006553,6.02299,2020_10_26_Heal_AsLipidswB12_2.csv,-44.43932599319336,60.43933623319991,16.85428966259918,61.29368083666939
18,75As,Smp_PS1_crude,16.000010240006553,6.35993,2020_10_26_Heal_AsLipidswB12_2.csv,-43.72713825700343,59.727148497009985,13.565362177270435,57.29256562723523
19,75As,Smp_PS1_crude,8.00000256000082,6.69686,2020_10_26_Heal_AsLipidswB12_2.csv,-43.014839415733384,51.0148419757342,11.274048349589851,54.288952964895934
20,75As,Smp_PS1_crude,16.000010240006553,7.03378,2020_10_26_Heal_AsLipidswB12_2.csv,-42.30241746400424,58.302427704010796,12.826728670202897,55.1292113502964
21,75As,Smp_PS1_crude,12.000005760002765,7.37069,2020_10_26_Heal_AsLipidswB12_2.csv,-41.589859886288636,53.5898656462914,14.098707857753013,55.68863296918995
22,75As,Smp_PS1_crude,24.00002304002212,7.70764,2020_10_26_Heal_AsLipidswB12_2.csv,-40.877153584034915,64.87717662405703,23.49094384499102,64.36816267014521
23,75As,Smp_PS1_crude,24.00002304002212,8.04457,2020_10_26_Heal_AsLipidswB12_2.csv,-40.16428492279279,64.16430796281492,23.388198681350026,63.55254886152677
24,75As,Smp_PS1_crude,0,8.38143,2020_10_26_Heal_AsLipidswB12_2.csv,-39.45123961934022,39.45123961934022,0.3491814290234702,39.800486320777956
25,75As,Smp_PS1_crude,4.000000640000103,8.71837,2020_10_26_Heal_AsLipidswB12_2.csv,-38.73800274881211,42.73800338881221,5.3504961565593145,44.088564196171085
26,75As,Smp_PS1_crude,16.000010240006553,9.05525,2020_10_26_Heal_AsLipidswB12_2.csv,-38.024558991830936,54.02456923183749,12.459855731027101,50.484480036495256
27,75As,Smp_PS1_crude,4.000000640000103,9.39219,2020_10_26_Heal_AsLipidswB12_2.csv,-37.31089260163917,41.31089324163927,9.032462252477517,46.343420182635
28,75As,Smp_PS1_crude,16.000010240006553,9.72913,2020_10_26_Heal_AsLipidswB12_2.csv,-36.59698729123356,52.59699753124011,10.734001978453605,47.33105462812247
29,75As,Smp_PS1_crude,4.000000640000103,10.06603,2020_10_26_Heal_AsLipidswB12_2.csv,-35.88282636050194,39.88282700050204,8.47821919282072,44.36111092937788
30,75As,Smp_PS1_crude,4.000000640000103,10.40297,2020_10_26_Heal_AsLipidswB12_2.csv,-35.168392583362156,39.16839322336226,0.8031728171985962,35.9716308072653
