scan,element,sampleID,intenstiy,time,samplerun,intenstiy_baselined,intensity_corrected,intensity_smoothed,intensity_corrected_smoothed
0,75As,Smp_PS3_crude,8.00000256000082,0.29536,2020_10_26_Heal_AsLipidswB12_3.csv,-60.62572361878186,68.62572617878268,4.20331297715064e-5,2.748432008360316e-4
1,75As,Smp_PS3_crude,8.00000256000082,0.63237,2020_10_26_Heal_AsLipidswB12_3.csv,-59.880322869049884,67.8803254290507,1.5635025592278988e-4,7.713511877479219e-4
2,75As,Smp_PS3_crude,4.000000640000103,0.96931,2020_10_26_Heal_AsLipidswB12_3.csv,-59.13492143306082,63.13492207306092,0.0016536547778656923,0.009205723104809672
3,75As,Smp_PS3_crude,4.000000640000103,1.30618,2020_10_26_Heal_AsLipidswB12_3.csv,-58.38951794575434,62.389518585754445,0.0053482697384042025,0.03077893003659884
4,75As,Smp_PS3_crude,12.000005760002765,1.64319,2020_10_26_Heal_AsLipidswB12_3.csv,-57.64411041072092,69.64411617072369,0.14590107064669056,1.3264803387097235
5,75As,Smp_PS3_crude,16.000010240006553,1.98013,2020_10_26_Heal_AsLipidswB12_3.csv,-56.898696207655846,72.89870644766239,9.107432522578298,54.455858622651256
6,75As,Smp_PS3_crude,4.000000640000103,2.31712,2020_10_26_Heal_AsLipidswB12_3.csv,-56.15327201981327,60.153272659813375,3.444483105997095,59.58589942561804
7,75As,Smp_PS3_crude,4.000000640000103,2.65395,2020_10_26_Heal_AsLipidswB12_3.csv,-55.40783380146035,59.40783444146045,4.646685210771483,60.0538225645077
8,75As,Smp_PS3_crude,8.00000256000082,2.99079,2020_10_26_Heal_AsLipidswB12_3.csv,-54.662376905331506,62.66237946533232,7.27708067582139,61.939525814183256
9,75As,Smp_PS3_crude,12.000005760002765,3.32769,2020_10_26_Heal_AsLipidswB12_3.csv,-53.91689609008283,65.9169018500856,13.592888803551899,67.50985312732891
10,75As,Smp_PS3_crude,20.0000160000128,3.66462,2020_10_26_Heal_AsLipidswB12_3.csv,-53.17138548774663,73.17140148775943,18.234607340557606,71.40606106771672
11,75As,Smp_PS3_crude,8.00000256000082,4.00159,2020_10_26_Heal_AsLipidswB12_3.csv,-52.42583857118622,60.42584113118704,9.13662413350686,61.56253094543331
12,75As,Smp_PS3_crude,8.00000256000082,4.33848,2020_10_26_Heal_AsLipidswB12_3.csv,-51.68024808155088,59.680250641551694,7.8844069742235225,59.56472330166017
13,75As,Smp_PS3_crude,16.000010240006553,4.67541,2020_10_26_Heal_AsLipidswB12_3.csv,-50.934606155731494,66.93461639573805,15.286458066181938,66.22113247360403
14,75As,Smp_PS3_crude,8.00000256000082,5.01227,2020_10_26_Heal_AsLipidswB12_3.csv,-50.188904333816474,58.18890689381729,9.12468036543237,59.31365295540022
15,75As,Smp_PS3_crude,4.000000640000103,5.3492,2020_10_26_Heal_AsLipidswB12_3.csv,-49.443133486548085,53.44313412654819,2.6717428914420855,52.11494464238986
16,75As,Smp_PS3_crude,12.000005760002765,5.68609,2020_10_26_Heal_AsLipidswB12_3.csv,-48.69728390277952,60.69728966278228,13.503922974232893,62.201275147332105
17,75As,Smp_PS3_crude,24.00002304002212,6.02303,2020_10_26_Heal_AsLipidswB12_3.csv,-47.95134533693263,71.95136837695475,22.533231366641992,70.48464498465192
18,75As,Smp_PS3_crude,16.000010240006553,6.35996,2020_10_26_Heal_AsLipidswB12_3.csv,-47.2053069364564,63.205317176462955,16.944833371322744,64.15020859657785
19,75As,Smp_PS3_crude,16.000010240006553,6.69688,2020_10_26_Heal_AsLipidswB12_3.csv,-46.45915712928613,62.459167369292686,15.946797574097728,62.40602300366117
20,75As,Smp_PS3_crude,20.0000160000128,7.03382,2020_10_26_Heal_AsLipidswB12_3.csv,-45.712883711303945,65.71289971131674,19.231020603340898,64.94397262750239
21,75As,Smp_PS3_crude,12.000005760002765,7.37072,2020_10_26_Heal_AsLipidswB12_3.csv,-44.96647385380028,56.966479613803045,13.282905435275579,58.2494476134912
22,75As,Smp_PS3_crude,12.000005760002765,7.70768,2020_10_26_Heal_AsLipidswB12_3.csv,-44.21991407093659,56.219919830939354,10.286113691347747,54.50609610280019
23,75As,Smp_PS3_crude,16.000010240006553,8.0446,2020_10_26_Heal_AsLipidswB12_3.csv,-43.47319030720956,59.473200547216116,18.38323660625514,61.856495267359286
24,75As,Smp_PS3_crude,16.000010240006553,8.38159,2020_10_26_Heal_AsLipidswB12_3.csv,-42.72628794491671,58.726298184923266,12.836784163059079,55.56314048240108
25,75As,Smp_PS3_crude,4.000000640000103,8.71847,2020_10_26_Heal_AsLipidswB12_3.csv,-41.97919177162354,45.97919241162364,7.502816032941569,49.482076192713855
