sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
1;6866.675;51104.2526754579;6866.686;56929.3434683601;6866.698;0;6866.709;0;6866.709;NaN
2;6866.72;52309.2216548153;6866.732;60646.7651717156;6866.744;0;6866.755;0;6866.755;NaN
3;6866.766;53715.1653144341;6866.778;58637.211073913;6866.789;0;6866.801;0;6866.801;NaN
4;6866.812;52208.8031457558;6866.824;60043.8651007815;6866.835;0;6866.847;0;6866.847;NaN
5;6866.858;53715.1653144341;6866.87;58436.2733895444;6866.881;0;6866.893;0;6866.893;NaN
6;6866.904;50200.6020064209;6866.916;58235.3389276679;6866.927;0;6866.939;0;6866.939;NaN
7;6866.95;54016.4594866532;6866.961;56828.8879177976;6866.973;0;6866.984;0;6866.984;NaN
8;6866.996;52610.4820122257;6867.007;62053.6448245857;6867.019;0;6867.03;0;6867.03;NaN
9;6867.042;50702.6221071449;6867.053;59943.3845759056;6867.065;0;6867.076;0;6867.076;NaN
10;6867.088;51003.8438260298;6867.099;57933.9432768561;6867.111;0;6867.122;0;6867.122;NaN
11;6867.133;47991.9525811455;6867.145;64968.3980878437;6867.156;0;6867.168;0;6867.168;NaN
12;6867.179;55020.8257333103;6867.191;60144.3464314354;6867.202;0;6867.214;0;6867.214;NaN
13;6867.225;49999.7996000016;6867.237;62455.6394535182;6867.248;0;6867.26;0;6867.26;NaN
14;6867.271;46988.1497689666;6867.282;61953.1481823067;6867.294;0;6867.305;0;6867.305;NaN
15;6867.317;54619.0695716662;6867.328;60546.2798120259;6867.34;0;6867.351;0;6867.351;NaN
16;6867.363;51907.5524486736;6867.374;62656.64160401;6867.386;0;6867.397;0;6867.397;NaN
17;6867.409;51606.3089965329;6867.42;54317.7609056434;6867.432;100.0004000016;6867.443;0;6867.443;0
18;6867.454;51405.4840532773;6867.466;58637.211073913;6867.478;0;6867.489;0;6867.489;NaN
19;6867.5;54217.3262941004;6867.512;61450.6770601515;6867.523;0;6867.535;0;6867.535;NaN
20;6867.546;51706.7226756024;6867.558;60244.8285678772;6867.569;0;6867.581;0;6867.581;NaN
21;6867.592;51505.8961224277;6867.604;66476.2951346972;6867.615;0;6867.627;0;6867.627;NaN
22;6867.638;55824.3767113128;6867.649;62857.6469786224;6867.661;0;6867.673;0;6867.673;NaN
23;6867.684;53413.8783887248;6867.695;57532.0936871056;6867.707;0;6867.718;0;6867.718;NaN
24;6867.73;53715.1653144341;6867.741;59039.0961104362;6867.753;0;6867.764;0;6867.764;NaN
25;6867.776;55020.8257333103;6867.787;61450.6770601515;6867.799;0;6867.81;0;6867.81;NaN
26;6867.821;52007.9685426946;6867.833;64365.2900648866;6867.845;0;6867.856;0;6867.856;NaN
27;6867.867;54418.1963224123;6867.879;62656.64160401;6867.89;0;6867.902;0;6867.902;NaN
28;6867.913;49397.4116958642;6867.925;64063.7469371714;6867.936;0;6867.948;0;6867.948;NaN
29;6867.959;52409.640968907;6867.971;61048.7146689335;6867.982;0;6867.994;0;6867.994;NaN
30;6868.005;51907.5524486736;6868.017;63561.1911808346;6868.028;0;6868.04;0;6868.04;NaN
