sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
266;493.939;6301.58800017604;493.95;0;493.962;0;493.973;0;493.973;NaN
267;493.985;7802.43435952017;493.996;0;494.008;0;494.019;0;494.019;NaN
268;494.03;7001.96054895371;494.042;0;494.054;0;494.065;0;494.065;NaN
269;494.076;7202.07419736884;494.088;300.003600043201;494.099;100.0004000016;494.111;0;494.111;0
270;494.122;7102.01697282028;494.134;200.0016000128;494.145;0;494.157;0;494.157;NaN
271;494.168;4900.9605882753;494.18;0;494.191;100.0004000016;494.203;0;494.203;0
272;494.214;4700.88376614804;494.225;0;494.237;0;494.249;0;494.249;NaN
273;494.26;5901.39272868397;494.271;0;494.283;0;494.294;0;494.294;NaN
274;494.306;4800.92177698118;494.317;0;494.329;0;494.34;0;494.34;NaN
275;494.352;5801.34591225164;494.363;0;494.375;100.0004000016;494.386;0;494.386;0
276;494.398;5801.34591225164;494.409;100.0004000016;494.421;0;494.432;0;494.432;NaN
277;494.443;5701.29989637637;494.455;0;494.466;100.0004000016;494.478;0;494.478;0
278;494.489;6901.90492575951;494.501;100.0004000016;494.512;200.0016000128;494.524;0;494.524;0
279;494.535;7602.31110257518;494.547;0;494.558;0;494.57;0;494.57;NaN
280;494.581;6901.90492575951;494.593;100.0004000016;494.604;0;494.616;0;494.616;NaN
281;494.627;7202.07419736884;494.638;0;494.65;0;494.662;0;494.662;NaN
282;494.673;5701.29989637637;494.684;100.0004000016;494.696;100.0004000016;494.707;0;494.707;0
283;494.719;7402.19104855037;494.73;0;494.742;0;494.753;0;494.753;NaN
284;494.765;3900.60849492521;494.776;0;494.788;100.0004000016;494.799;0;494.799;0
285;494.81;6701.7960813498;494.822;0;494.834;0;494.845;0;494.845;NaN
286;494.856;6901.90492575951;494.868;100.0004000016;494.879;0;494.891;0;494.891;NaN
287;494.902;6601.74286011507;494.914;0;494.925;0;494.937;0;494.937;NaN
288;494.948;6001.44034568296;494.96;0;494.971;0;494.983;0;494.983;NaN
289;494.994;5401.16665199683;495.005;100.0004000016;495.017;100.0004000016;495.029;0;495.029;0
290;495.04;6401.6388195378;495.051;0;495.063;0;495.074;0;495.074;NaN
