sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
91;662.203;62053.6448245857;662.214;23722.4889194957;662.226;200.0016000128;662.237;0;662.237;0
92;662.249;53012.1737596755;662.26;26127.2768770597;662.272;100.0004000016;662.283;0;662.283;0
93;662.295;57230.7149529525;662.306;24924.8251258253;662.318;0;662.329;0;662.329;NaN
94;662.34;56527.5260988791;662.352;24023.0621396541;662.364;0;662.375;0;662.375;NaN
95;662.386;60546.2798120259;662.398;26327.6967369673;662.409;0;662.421;0;662.421;NaN
96;662.432;59641.9478358493;662.444;27630.5040765005;662.455;0;662.467;0;662.467;NaN
97;662.478;57029.7998244003;662.49;26327.6967369673;662.501;0;662.513;0;662.513;NaN
98;662.524;67984.3736212609;662.536;25225.4272306485;662.547;0;662.559;0;662.559;NaN
99;662.57;61149.2040579013;662.581;23722.4889194957;662.593;100.0004000016;662.604;0;662.604;0
100;662.616;67582.2016155555;662.627;28131.6199408135;662.639;0;662.65;0;662.65;NaN
101;662.662;59541.4705339888;662.673;27329.8441898553;662.685;0;662.696;0;662.696;NaN
102;662.707;56527.5260988791;662.719;21418.3340939844;662.73;0;662.742;0;662.742;NaN
103;662.753;62053.6448245857;662.765;26127.2768770597;662.776;0;662.788;0;662.788;NaN
104;662.799;65269.9629836093;662.811;25726.4467872973;662.822;0;662.834;0;662.834;NaN
105;662.845;61752.1573156257;662.857;21318.1630749398;662.868;0;662.88;0;662.88;NaN
106;662.891;59842.904856798;662.902;25425.8326459683;662.914;0;662.925;0;662.925;NaN
107;662.937;59541.4705339888;662.948;22820.8125810739;662.96;0;662.971;0;662.971;NaN
108;662.983;59440.9940378578;662.994;26728.5460872212;663.006;0;663.017;0;663.017;NaN
109;663.028;69090.4131787206;663.04;26728.5460872212;663.052;0;663.063;0;663.063;NaN
110;663.074;52911.7496151873;663.086;25325.6295370915;663.098;0;663.109;0;663.109;NaN
111;663.12;62556.1401257539;663.132;27229.6258329062;663.143;0;663.155;0;663.155;NaN
112;663.166;62958.150874998;663.178;25125.2257266295;663.189;0;663.201;0;663.201;NaN
113;663.212;70498.2410538434;663.224;26127.2768770597;663.235;0;663.247;0;663.247;NaN
114;663.258;58737.681124556;663.269;25225.4272306485;663.281;0;663.293;0;663.293;NaN
115;663.304;58335.8057557995;663.315;26327.6967369673;663.327;100.0004000016;663.338;0;663.338;0
116;663.35;65169.4405454181;663.361;23522.1107841371;663.373;0;663.384;0;663.384;NaN
117;663.396;55523.0390545449;663.407;26227.4864057532;663.419;100.0004000016;663.43;0;663.43;0
118;663.442;65068.9189134994;663.453;23321.7358578195;663.465;0;663.476;0;663.476;NaN
119;663.487;61852.6523459899;663.499;26227.4864057532;663.511;0;663.522;0;663.522;NaN
120;663.533;58536.7418289123;663.545;22219.7311212357;663.556;0;663.568;0;663.568;NaN
121;663.579;60043.8651007815;663.591;22920.9956319989;663.602;0;663.614;0;663.614;NaN
122;663.625;65068.9189134994;663.637;25025.025025025;663.648;0;663.66;0;663.66;NaN
123;663.671;57230.7149529525;663.682;26828.7604311822;663.694;100.0004000016;663.706;0;663.706;0
124;663.717;62857.6469786224;663.728;22720.6303323418;663.74;0;663.751;0;663.751;NaN
125;663.763;71906.2270592058;663.774;28833.2158646761;663.786;0;663.797;0;663.797;NaN
126;663.809;66275.2317126482;663.82;27229.6258329062;663.832;0;663.843;0;663.843;NaN
127;663.854;68487.1067757112;663.866;27229.6258329062;663.878;0;663.889;0;663.889;NaN
128;663.9;59541.4705339888;663.912;27329.8441898553;663.923;0;663.935;0;663.935;NaN
129;663.946;60747.2513372415;663.958;26828.7604311822;663.969;200.0016000128;663.981;0;663.981;0
130;663.992;59943.3845759056;664.004;24824.6260290208;664.015;0;664.027;0;664.027;NaN
131;664.038;65269.9629836093;664.05;27029.191526849;664.061;0;664.073;0;664.073;NaN
132;664.084;65772.5872689938;664.095;23722.4889194957;664.107;0;664.118;0;664.118;NaN
133;664.13;63862.7222162069;664.141;28332.0719053969;664.153;0;664.164;0;664.164;NaN
134;664.176;65269.9629836093;664.187;26728.5460872212;664.199;0;664.21;0;664.21;NaN
135;664.221;63963.2341736111;664.233;25626.2412710616;664.244;0;664.256;0;664.256;NaN
136;664.267;55322.1513100927;664.279;22420.0883992057;664.29;0;664.302;0;664.302;NaN
137;664.313;58034.4076882059;664.325;26528.1198069954;664.336;0;664.348;0;664.348;NaN
138;664.359;58938.6236428079;664.371;24123.2548176442;664.382;0;664.394;0;664.394;NaN
139;664.405;67381.1204517744;664.416;27931.1711870447;664.428;200.0016000128;664.44;0;664.44;0
140;664.451;65973.6426273953;664.462;30537.255451651;664.474;0;664.485;0;664.485;NaN
141;664.497;66878.4316556573;664.508;27329.8441898553;664.52;0;664.531;0;664.531;NaN
142;664.542;62556.1401257539;664.554;26427.9078707115;664.566;0;664.577;0;664.577;NaN
143;664.588;67883.8294100424;664.6;22019.3770518056;664.612;100.0004000016;664.623;0;664.623;0
144;664.634;54418.1963224123;664.646;26828.7604311822;664.657;200.0016000128;664.669;0;664.669;0
145;664.68;62154.1422728366;664.692;22620.4488857928;664.703;0;664.715;0;664.715;NaN
146;664.726;63058.6555774328;664.738;24123.2548176442;664.749;100.0004000016;664.761;0;664.761;0
147;664.772;58034.4076882059;664.783;30336.7681630136;664.795;0;664.806;0;664.806;NaN
148;664.818;65370.4862280828;664.829;27329.8441898553;664.841;0;664.852;0;664.852;NaN
149;664.864;64063.7469371714;664.875;27129.408278574;664.887;0;664.898;0;664.898;NaN
150;664.91;64365.2900648866;664.921;30036.0432519023;664.933;0;664.944;0;664.944;NaN
151;664.955;64164.2605068977;664.967;23121.3641404658;664.979;0;664.99;0;664.99;NaN
152;665.001;66777.8963157853;665.013;29033.6790677186;665.024;0;665.036;0;665.036;NaN
153;665.047;63259.6674005189;665.059;25526.0365572884;665.07;100.0004000016;665.082;0;665.082;0
154;665.093;66174.7012111976;665.105;29835.5639922788;665.116;0;665.128;0;665.128;NaN
155;665.139;69090.4131787206;665.151;25025.025025025;665.162;0;665.174;0;665.174;NaN
156;665.185;66074.1715161165;665.196;28332.0719053969;665.208;0;665.22;0;665.22;NaN
157;665.231;65772.5872689938;665.242;23221.549598027;665.254;100.0004000016;665.265;0;665.265;0
158;665.277;68989.8600949814;665.288;25526.0365572884;665.3;0;665.311;0;665.311;NaN
159;665.323;60646.7651717156;665.334;24724.4277346018;665.346;0;665.357;0;665.357;NaN
160;665.368;71604.502459023;665.38;27931.1711870447;665.391;0;665.403;0;665.403;NaN
161;665.414;71001.0750445261;665.426;30837.992406645;665.437;0;665.449;0;665.449;NaN
162;665.46;65873.1145450243;665.472;23922.8702639724;665.483;0;665.495;0;665.495;NaN
163;665.506;58838.151980851;665.517;28933.4470648069;665.529;0;665.541;0;665.541;NaN
164;665.552;73314.3712214515;665.563;25826.6531060054;665.575;0;665.586;0;665.586;NaN
165;665.598;64666.8404483568;665.609;24924.8251258253;665.621;100.0004000016;665.632;0;665.632;0
166;665.644;59039.0961104362;665.655;25926.8602271954;665.667;100.0004000016;665.678;0;665.678;0
167;665.689;66878.4316556573;665.701;28532.5270808722;665.712;0;665.724;0;665.724;NaN
168;665.735;62757.1438882963;665.747;30437.0114058695;665.758;0;665.77;100.0004000016;665.77;NaN
169;665.781;63159.1610859366;665.793;24624.2302425587;665.804;0;665.816;0;665.816;NaN
170;665.827;68889.3078178835;665.838;24724.4277346018;665.85;0;665.862;0;665.862;NaN
171;665.873;65672.0607992942;665.884;24123.2548176442;665.896;0;665.908;0;665.908;NaN
172;665.919;57331.1737254839;665.93;24423.8376655616;665.942;0;665.954;0;665.954;NaN
173;665.965;66476.2951346972;665.976;23722.4889194957;665.988;200.0016000128;665.999;0;665.999;0
174;666.011;59440.9940378578;666.022;23922.8702639724;666.034;0;666.045;0;666.045;NaN
175;666.056;63159.1610859366;666.068;25926.8602271954;666.079;0;666.091;0;666.091;NaN
176;666.102;60244.8285678772;666.114;24323.6425805883;666.125;0;666.137;0;666.137;NaN
177;666.148;63058.6555774328;666.16;31238.986254846;666.171;100.0004000016;666.183;0;666.183;0
178;666.194;70699.3722296877;666.206;29635.0879441258;666.217;0;666.229;0;666.229;NaN
179;666.24;72107.3808272592;666.252;28131.6199408135;666.263;0;666.275;0;666.275;NaN
180;666.286;67280.5810796177;666.297;27329.8441898553;666.309;200.0016000128;666.32;0;666.32;0
181;666.332;62053.6448245857;666.343;23522.1107841371;666.355;100.0004000016;666.366;0;666.366;0
182;666.378;62254.6405270692;666.389;26828.7604311822;666.401;0;666.412;0;666.412;NaN
183;666.424;54518.6325444167;666.435;29534.8511243267;666.447;0;666.458;0;666.458;NaN
184;666.469;65571.5351359155;666.481;24624.2302425587;666.493;0;666.504;0;666.504;NaN
185;666.515;62455.6394535182;666.527;29835.5639922788;666.538;0;666.55;0;666.55;NaN
186;666.561;65571.5351359155;666.573;28332.0719053969;666.584;0;666.596;0;666.596;NaN
187;666.607;70196.5503409547;666.619;23221.549598027;666.63;0;666.642;0;666.642;NaN
188;666.653;66375.7630204782;666.664;25726.4467872973;666.676;0;666.688;0;666.688;NaN
189;666.699;63661.7007198284;666.71;23522.1107841371;666.722;0;666.733;0;666.733;NaN
190;666.745;71705.0765188439;666.756;28833.2158646761;666.768;0;666.779;0;666.779;NaN
191;666.791;72107.3808272592;666.802;25225.4272306485;666.814;100.0004000016;666.825;0;666.825;0
192;666.836;61651.6630912044;666.848;27830.9480141918;666.859;0;666.871;0;666.871;NaN
193;666.882;67180.0425139374;666.894;26828.7604311822;666.905;0;666.917;0;666.917;NaN
194;666.928;69291.5217661617;666.94;26427.9078707115;666.951;0;666.963;0;666.963;NaN
195;666.974;67180.0425139374;666.986;28231.8455217485;666.997;0;667.009;0;667.009;NaN
196;667.02;63460.6824479582;667.031;26427.9078707115;667.043;100.0004000016;667.054;0;667.054;0
197;667.066;68587.6558263409;667.077;29033.6790677186;667.089;0;667.1;0;667.1;NaN
198;667.112;62857.6469786224;667.123;25726.4467872973;667.135;0;667.146;0;667.146;NaN
199;667.157;67079.5047547236;667.169;27430.063349431;667.181;0;667.192;0;667.192;NaN
200;667.203;54317.7609056434;667.215;24524.0335528818;667.226;0;667.238;0;667.238;NaN
201;667.249;65973.6426273953;667.261;25125.2257266295;667.272;0;667.284;0;667.284;NaN
202;667.295;61953.1481823067;667.307;25926.8602271954;667.318;100.0004000016;667.33;0;667.33;0
203;667.341;61953.1481823067;667.352;21919.201220269;667.364;0;667.376;0;667.376;NaN
204;667.387;59139.5693837456;667.398;24023.0621396541;667.41;0;667.422;0;667.422;NaN
205;667.433;60546.2798120259;667.444;24924.8251258253;667.456;0;667.467;0;667.467;NaN
206;667.479;60144.3464314354;667.49;24824.6260290208;667.502;0;667.513;0;667.513;NaN
207;667.525;76432.9676855054;667.536;28933.4470648069;667.548;0;667.559;0;667.559;NaN
208;667.57;65169.4405454181;667.582;26427.9078707115;667.593;0;667.605;0;667.605;NaN
209;667.616;61752.1573156257;667.628;23722.4889194957;667.639;0;667.651;0;667.651;NaN
210;667.662;64666.8404483568;667.674;28131.6199408135;667.685;100.0004000016;667.697;0;667.697;0
211;667.708;60345.3115101164;667.72;26027.0681508769;667.731;0;667.743;0;667.743;NaN
212;667.754;63159.1610859366;667.765;22019.3770518056;667.777;0;667.789;0;667.789;NaN
213;667.8;64063.7469371714;667.811;24123.2548176442;667.823;0;667.834;0;667.834;NaN
214;667.846;63360.1745211896;667.857;22119.5536854579;667.869;0;667.88;0;667.88;NaN
215;667.891;61350.1852535006;667.903;26928.9755777216;667.914;0;667.926;0;667.926;NaN
216;667.937;66275.2317126482;667.949;25225.4272306485;667.96;0;667.972;0;667.972;NaN
217;667.983;61953.1481823067;667.995;22920.9956319989;668.006;0;668.018;0;668.018;NaN
218;668.029;63963.2341736111;668.041;22520.2682414173;668.052;0;668.064;0;668.064;NaN
219;668.075;65873.1145450243;668.086;23321.7358578195;668.098;0;668.11;0;668.11;NaN
220;668.121;74018.5026197335;668.132;28933.4470648069;668.144;0;668.155;0;668.155;NaN
221;668.167;66777.8963157853;668.178;26027.0681508769;668.19;0;668.201;0;668.201;NaN
222;668.212;71503.9292060958;668.224;24524.0335528818;668.235;0;668.247;0;668.247;NaN
223;668.258;63862.7222162069;668.27;25325.6295370915;668.281;0;668.293;0;668.293;NaN
224;668.304;76332.3556907226;668.316;28131.6199408135;668.327;0;668.339;0;668.339;NaN
225;668.35;68286.0110942207;668.362;26828.7604311822;668.373;0;668.385;0;668.385;NaN
226;668.396;63963.2341736111;668.408;24924.8251258253;668.419;0;668.431;0;668.431;NaN
227;668.442;72409.1175314308;668.453;27630.5040765005;668.465;100.0004000016;668.476;0;668.476;0
228;668.488;69995.4272328341;668.499;29234.1454819229;668.511;0;668.522;0;668.522;NaN
229;668.534;65873.1145450243;668.545;26528.1198069954;668.557;0;668.568;0;668.568;NaN
230;668.58;67984.3736212609;668.591;26528.1198069954;668.603;0;668.614;0;668.614;NaN
231;668.625;64666.8404483568;668.637;27830.9480141918;668.648;0;668.66;0;668.66;NaN
232;668.671;63762.2110649492;668.683;28231.8455217485;668.694;0;668.706;0;668.706;NaN
233;668.717;72811.4444346382;668.729;25526.0365572884;668.74;100.0004000016;668.752;0;668.752;0
234;668.763;59240.0434627459;668.774;22019.3770518056;668.786;0;668.798;0;668.798;NaN
235;668.809;64264.7748827995;668.82;22019.3770518056;668.832;100.0004000016;668.843;0;668.843;0
236;668.855;69995.4272328341;668.866;24123.2548176442;668.878;0;668.889;0;668.889;NaN
237;668.901;69190.9670691107;668.912;29635.0879441258;668.924;100.0004000016;668.935;0;668.935;0
238;668.947;67381.1204517744;668.958;29133.9118734207;668.97;0;668.981;0;668.981;NaN
239;668.992;71503.9292060958;669.004;25425.8326459683;669.016;100.0004000016;669.027;0;669.027;0
240;669.038;68084.9186390236;669.05;22420.0883992057;669.061;100.0004000016;669.073;0;669.073;0
241;669.084;62556.1401257539;669.096;24624.2302425587;669.107;0;669.119;0;669.119;NaN
242;669.13;73012.6127282647;669.142;32442.0448901777;669.153;0;669.165;0;669.165;NaN
243;669.176;70900.5066327574;669.187;28332.0719053969;669.199;100.0004000016;669.211;0;669.211;0
244;669.222;73917.9099986761;669.233;29735.3255667733;669.245;0;669.256;0;669.256;NaN
245;669.268;74018.5026197335;669.279;26828.7604311822;669.291;100.0004000016;669.302;0;669.302;0
246;669.314;72811.4444346382;669.325;26728.5460872212;669.337;0;669.348;0;669.348;NaN
247;669.359;70900.5066327574;669.371;26828.7604311822;669.382;0;669.394;0;669.394;NaN
248;669.405;68286.0110942207;669.417;27029.191526849;669.428;100.0004000016;669.44;0;669.44;0
249;669.451;68788.7563474173;669.463;27931.1711870447;669.474;0;669.486;0;669.486;NaN
250;669.497;70297.1131051468;669.508;27229.6258329062;669.52;0;669.532;0;669.532;NaN
251;669.543;70196.5503409547;669.554;24323.6425805883;669.566;0;669.577;100.0004000016;669.577;NaN
252;669.589;65471.0102788483;669.6;29033.6790677186;669.612;0;669.623;0;669.623;NaN
253;669.635;62556.1401257539;669.646;21819.0261908384;669.658;0;669.669;0;669.669;NaN
254;669.68;67180.0425139374;669.692;23822.6791905894;669.703;0;669.715;0;669.715;NaN
255;669.726;70397.6766761065;669.738;26628.3325458288;669.749;0;669.761;0;669.761;NaN
256;669.772;71001.0750445261;669.784;27830.9480141918;669.795;0;669.807;0;669.807;NaN
257;669.818;63762.2110649492;669.829;21819.0261908384;669.841;0;669.853;0;669.853;NaN
258;669.864;71705.0765188439;669.875;24023.0621396541;669.887;0;669.898;0;669.898;NaN
259;669.91;66476.2951346972;669.921;24724.4277346018;669.933;200.0016000128;669.944;0;669.944;0
260;669.956;63460.6824479582;669.967;29735.3255667733;669.979;0;669.99;0;669.99;NaN
261;670.001;60847.7383086133;670.013;25125.2257266295;670.024;0;670.036;0;670.036;NaN
262;670.047;67883.8294100424;670.059;26728.5460872212;670.07;0;670.082;0;670.082;NaN
263;670.093;76231.74450329;670.105;25526.0365572884;670.116;0;670.128;0;670.128;NaN
264;670.139;78948.529972353;670.15;29534.8511243267;670.162;0;670.174;0;670.174;NaN
265;670.185;82471.1651911485;670.196;24724.4277346018;670.208;100.0004000016;670.219;0;670.219;0
266;670.231;71604.502459023;670.242;25125.2257266295;670.254;0;670.265;0;670.265;NaN
267;670.277;70498.2410538434;670.288;26628.3325458288;670.3;0;670.311;0;670.311;NaN
268;670.322;68084.9186390236;670.334;23622.2994506814;670.345;0;670.357;0;670.357;NaN
269;670.368;72107.3808272592;670.38;24223.4482979524;670.391;100.0004000016;670.403;0;670.403;0
270;670.414;60747.2513372415;670.426;25125.2257266295;670.437;0;670.449;0;670.449;NaN
271;670.46;69291.5217661617;670.472;26027.0681508769;670.483;0;670.495;0;670.495;NaN
272;670.506;69693.7486211668;670.518;25926.8602271954;670.529;0;670.541;0;670.541;NaN
273;670.552;59340.5183474468;670.563;26628.3325458288;670.575;0;670.586;0;670.586;NaN
274;670.598;68688.205683573;670.609;26427.9078707115;670.621;0;670.632;0;670.632;NaN
275;670.644;63259.6674005189;670.655;23822.6791905894;670.667;0;670.678;0;670.678;NaN
276;670.689;63963.2341736111;670.701;23622.2994506814;670.713;0;670.724;0;670.724;NaN
277;670.735;67481.6606304171;670.747;24323.6425805883;670.758;0;670.77;0;670.77;NaN
278;670.781;61752.1573156257;670.793;28532.5270808722;670.804;0;670.816;0;670.816;NaN
279;670.827;74622.0752960811;670.839;25225.4272306485;670.85;0;670.862;0;670.862;NaN
280;670.873;61852.6523459899;670.885;22920.9956319989;670.896;0;670.908;0;670.908;NaN
281;670.919;71805.6513855683;670.93;23421.922919853;670.942;0;670.954;0;670.954;NaN
282;670.965;68688.205683573;670.976;24924.8251258253;670.988;0;670.999;0;670.999;NaN
283;671.011;66978.9678019669;671.022;24423.8376655616;671.034;0;671.045;100.0004000016;671.045;NaN
284;671.057;73515.5475855207;671.068;29133.9118734207;671.08;0;671.091;0;671.091;NaN
285;671.102;76131.134123198;671.114;26728.5460872212;671.125;0;671.137;0;671.137;NaN
286;671.148;71705.0765188439;671.16;27530.2833116428;671.171;0;671.183;0;671.183;NaN
287;671.194;68185.4644633403;671.206;26027.0681508769;671.217;0;671.229;0;671.229;NaN
288;671.24;66978.9678019669;671.251;25726.4467872973;671.263;0;671.275;0;671.275;NaN
289;671.286;67280.5810796177;671.297;21919.201220269;671.309;100.0004000016;671.32;100.0004000016;671.32;1
290;671.332;67783.2860053585;671.343;24824.6260290208;671.355;0;671.366;0;671.366;NaN
291;671.378;71302.7851208838;671.389;20616.9883984403;671.401;0;671.412;0;671.412;NaN
292;671.423;69090.4131787206;671.435;23922.8702639724;671.446;0;671.458;0;671.458;NaN
293;671.469;63963.2341736111;671.481;25926.8602271954;671.492;0;671.504;0;671.504;NaN
294;671.515;66978.9678019669;671.527;26728.5460872212;671.538;0;671.55;0;671.55;NaN
295;671.561;72710.8614983452;671.573;27730.7256440136;671.584;0;671.596;0;671.596;NaN
296;671.607;73414.9589999519;671.618;21117.8234429859;671.63;100.0004000016;671.642;0;671.642;0
297;671.653;67280.5810796177;671.664;25726.4467872973;671.676;100.0004000016;671.687;0;671.687;0
