sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
111;1427.154;51907.5524486736;1427.165;61752.1573156257;1427.177;0;1427.188;0;1427.188;NaN
112;1427.2;50200.6020064209;1427.211;58637.211073913;1427.223;0;1427.234;0;1427.234;NaN
113;1427.246;47088.5264296878;1427.257;58737.681124556;1427.269;0;1427.28;0;1427.28;NaN
114;1427.292;51204.6623298021;1427.303;59541.4705339888;1427.315;0;1427.326;0;1427.326;NaN
115;1427.337;50803.0285418829;1427.349;58637.211073913;1427.361;0;1427.372;0;1427.372;NaN
116;1427.383;52108.3854417188;1427.395;59541.4705339888;1427.406;0;1427.418;0;1427.418;NaN
117;1427.429;54719.5074041707;1427.441;62656.64160401;1427.452;0;1427.464;0;1427.464;NaN
118;1427.475;50702.6221071449;1427.487;61551.1696727162;1427.498;0;1427.51;0;1427.51;NaN
119;1427.521;50803.0285418829;1427.533;64264.7748827995;1427.544;0;1427.556;0;1427.556;NaN
120;1427.567;50200.6020064209;1427.579;63058.6555774328;1427.59;0;1427.602;0;1427.602;NaN
121;1427.613;52007.9685426946;1427.624;61149.2040579013;1427.636;0;1427.647;0;1427.647;NaN
122;1427.659;56427.0737701303;1427.67;61048.7146689335;1427.682;300.003600043201;1427.693;0;1427.693;0
123;1427.705;48795.0527627819;1427.716;57733.0168708705;1427.728;0;1427.739;0;1427.739;NaN
124;1427.75;54217.3262941004;1427.762;59240.0434627459;1427.773;0;1427.785;0;1427.785;NaN
125;1427.796;52510.0610880405;1427.808;61048.7146689335;1427.819;0;1427.831;0;1427.831;NaN
126;1427.842;51305.072789072;1427.854;60345.3115101164;1427.865;0;1427.877;0;1427.877;NaN
127;1427.888;47088.5264296878;1427.9;62556.1401257539;1427.911;0;1427.923;0;1427.923;NaN
128;1427.934;50501.811652291;1427.945;59842.904856798;1427.957;0;1427.968;0;1427.968;NaN
129;1427.98;49497.8076679519;1427.991;58637.211073913;1428.003;0;1428.014;0;1428.014;NaN
130;1428.026;50100.2004008016;1428.037;61249.6942527537;1428.049;0;1428.06;0;1428.06;NaN
131;1428.071;54217.3262941004;1428.083;62455.6394535182;1428.094;0;1428.106;0;1428.106;NaN
132;1428.117;54217.3262941004;1428.129;60646.7651717156;1428.14;0;1428.152;0;1428.152;NaN
133;1428.163;51204.6623298021;1428.175;59943.3845759056;1428.186;0;1428.198;0;1428.198;NaN
134;1428.209;48293.1091143725;1428.221;59541.4705339888;1428.232;0;1428.244;0;1428.244;NaN
135;1428.255;46486.2785329572;1428.266;57230.7149529525;1428.278;0;1428.289;0;1428.289;NaN
136;1428.301;50301.0044168691;1428.312;61350.1852535006;1428.324;0;1428.335;0;1428.335;NaN
137;1428.347;49196.6221659339;1428.358;58034.4076882059;1428.37;0;1428.381;0;1428.381;NaN
138;1428.392;50803.0285418829;1428.404;57230.7149529525;1428.416;0;1428.427;0;1428.427;NaN
139;1428.438;47991.9525811455;1428.45;58637.211073913;1428.461;0;1428.473;0;1428.473;NaN
140;1428.484;49297.0165285281;1428.496;58235.3389276679;1428.507;0;1428.519;0;1428.519;NaN
141;1428.53;52309.2216548153;1428.542;59842.904856798;1428.553;0;1428.565;0;1428.565;NaN
142;1428.576;51405.4840532773;1428.588;61450.6770601515;1428.599;0;1428.611;0;1428.611;NaN
143;1428.622;51505.8961224277;1428.633;59943.3845759056;1428.645;0;1428.656;0;1428.656;NaN
144;1428.668;50903.435781508;1428.679;62355.1395872932;1428.691;0;1428.702;0;1428.702;NaN
145;1428.714;44780.0667593657;1428.725;57833.4796710809;1428.737;0;1428.748;0;1428.748;NaN
146;1428.759;53916.0272907297;1428.771;61249.6942527537;1428.783;0;1428.794;0;1428.794;NaN
147;1428.805;49899.3996040112;1428.817;59139.5693837456;1428.829;0;1428.84;0;1428.84;NaN
148;1428.851;53514.3065588096;1428.863;58134.8729051399;1428.874;0;1428.886;0;1428.886;NaN
149;1428.897;52007.9685426946;1428.909;55623.4841347792;1428.92;0;1428.932;0;1428.932;NaN
150;1428.943;49999.7996000016;1428.955;58436.2733895444;1428.966;0;1428.978;0;1428.978;NaN
151;1428.989;47791.1855820906;1429;62053.6448245857;1429.012;0;1429.024;0;1429.024;NaN
152;1429.035;54016.4594866532;1429.046;59340.5183474468;1429.058;0;1429.069;0;1429.069;NaN
153;1429.081;49196.6221659339;1429.092;63259.6674005189;1429.104;0;1429.115;0;1429.115;NaN
154;1429.127;53112.5987092636;1429.138;60144.3464314354;1429.15;0;1429.161;0;1429.161;NaN
155;1429.172;50803.0285418829;1429.184;60244.8285678772;1429.196;0;1429.207;0;1429.207;NaN
156;1429.218;47188.9038949381;1429.23;64164.2605068977;1429.242;0;1429.253;0;1429.253;NaN
157;1429.264;54016.4594866532;1429.276;58536.7418289123;1429.287;0;1429.299;0;1429.299;NaN
158;1429.31;52710.9037414721;1429.322;59541.4705339888;1429.333;0;1429.345;0;1429.345;NaN
159;1429.356;52710.9037414721;1429.368;65370.4862280828;1429.379;0;1429.391;0;1429.391;NaN
160;1429.402;51003.8438260298;1429.413;63159.1610859366;1429.425;0;1429.437;0;1429.437;NaN
161;1429.448;53313.4510237786;1429.459;57632.5548762153;1429.471;0;1429.482;0;1429.482;NaN
162;1429.494;52007.9685426946;1429.505;56728.433172703;1429.517;0;1429.528;0;1429.528;NaN
163;1429.54;53916.0272907297;1429.551;57733.0168708705;1429.563;0;1429.574;0;1429.574;NaN
164;1429.585;53213.0244639615;1429.597;61048.7146689335;1429.608;0;1429.62;0;1429.62;NaN
165;1429.631;49899.3996040112;1429.643;61752.1573156257;1429.654;0;1429.666;0;1429.666;NaN
166;1429.677;51706.7226756024;1429.689;59240.0434627459;1429.7;0;1429.712;0;1429.712;NaN
167;1429.723;50803.0285418829;1429.735;56828.8879177976;1429.746;0;1429.758;0;1429.758;NaN
168;1429.769;48594.2728894055;1429.78;60345.3115101164;1429.792;0;1429.804;0;1429.804;NaN
169;1429.815;46687.0246138803;1429.826;58938.6236428079;1429.838;0;1429.849;0;1429.849;NaN
170;1429.861;53213.0244639615;1429.872;59240.0434627459;1429.884;0;1429.895;0;1429.895;NaN
171;1429.906;47088.5264296878;1429.918;57431.6333035317;1429.93;0;1429.941;0;1429.941;NaN
172;1429.952;50803.0285418829;1429.964;61852.6523459899;1429.975;100.0004000016;1429.987;0;1429.987;0
173;1429.998;53012.1737596755;1430.01;57933.9432768561;1430.021;0;1430.033;0;1430.033;NaN
174;1430.044;46687.0246138803;1430.056;59240.0434627459;1430.067;0;1430.079;0;1430.079;NaN
175;1430.09;52510.0610880405;1430.102;61249.6942527537;1430.113;0;1430.125;0;1430.125;NaN
176;1430.136;56728.433172703;1430.147;56326.6222468108;1430.159;0;1430.17;0;1430.17;NaN
177;1430.182;52610.4820122257;1430.193;60345.3115101164;1430.205;0;1430.216;0;1430.216;NaN
178;1430.228;50501.811652291;1430.239;58938.6236428079;1430.251;0;1430.262;0;1430.262;NaN
179;1430.274;48995.8358549322;1430.285;64867.8780684411;1430.297;0;1430.308;0;1430.308;NaN
180;1430.319;53012.1737596755;1430.331;62656.64160401;1430.343;0;1430.354;0;1430.354;NaN
181;1430.365;53916.0272907297;1430.377;62053.6448245857;1430.388;0;1430.4;0;1430.4;NaN
182;1430.411;52510.0610880405;1430.423;56929.3434683601;1430.434;0;1430.446;0;1430.446;NaN
183;1430.457;50702.6221071449;1430.468;63159.1610859366;1430.48;0;1430.492;0;1430.492;NaN
184;1430.503;48895.4439065055;1430.514;65068.9189134994;1430.526;0;1430.537;0;1430.537;NaN
185;1430.549;48995.8358549322;1430.56;58034.4076882059;1430.572;0;1430.583;0;1430.583;NaN
186;1430.595;53012.1737596755;1430.606;60747.2513372415;1430.618;0;1430.629;0;1430.629;NaN
187;1430.64;49297.0165285281;1430.652;58235.3389276679;1430.664;0;1430.675;0;1430.675;NaN
188;1430.686;48795.0527627819;1430.698;52610.4820122257;1430.709;0;1430.721;0;1430.721;NaN
189;1430.732;52409.640968907;1430.744;61450.6770601515;1430.755;100.0004000016;1430.767;0;1430.767;0
190;1430.778;49497.8076679519;1430.79;60847.7383086133;1430.801;100.0004000016;1430.813;0;1430.813;0
191;1430.824;49397.4116958642;1430.835;60144.3464314354;1430.847;0;1430.858;0;1430.858;NaN
192;1430.87;52208.8031457558;1430.881;56627.9792330667;1430.893;0;1430.904;0;1430.904;NaN
193;1430.916;52007.9685426946;1430.927;57029.7998244003;1430.939;0;1430.95;0;1430.95;NaN
194;1430.962;53614.7355340429;1430.973;58436.2733895444;1430.985;0;1430.996;0;1430.996;NaN
195;1431.007;52108.3854417188;1431.019;57733.0168708705;1431.031;0;1431.042;0;1431.042;NaN
196;1431.053;53012.1737596755;1431.065;58838.151980851;1431.076;100.0004000016;1431.088;0;1431.088;0
197;1431.099;53012.1737596755;1431.111;60747.2513372415;1431.122;0;1431.134;0;1431.134;NaN
198;1431.145;47791.1855820906;1431.157;56728.433172703;1431.168;0;1431.18;0;1431.18;NaN
199;1431.191;50100.2004008016;1431.202;62656.64160401;1431.214;0;1431.226;0;1431.226;NaN
200;1431.237;51807.1371596461;1431.248;58838.151980851;1431.26;0;1431.271;0;1431.271;NaN
201;1431.283;51907.5524486736;1431.294;57833.4796710809;1431.306;0;1431.317;0;1431.317;NaN
202;1431.329;51807.1371596461;1431.34;58938.6236428079;1431.352;0;1431.363;0;1431.363;NaN
203;1431.374;50301.0044168691;1431.386;61953.1481823067;1431.398;0;1431.409;0;1431.409;NaN
204;1431.42;45884.059597182;1431.432;59742.4259434492;1431.443;0;1431.455;0;1431.455;NaN
205;1431.466;51104.2526754579;1431.478;58034.4076882059;1431.489;0;1431.501;0;1431.501;NaN
206;1431.512;50702.6221071449;1431.524;56828.8879177976;1431.535;0;1431.547;0;1431.547;NaN
207;1431.558;56125.7216164208;1431.57;53715.1653144341;1431.581;0;1431.593;0;1431.593;NaN
208;1431.604;48594.2728894055;1431.615;56627.9792330667;1431.627;0;1431.638;0;1431.638;NaN
209;1431.65;51305.072789072;1431.661;59240.0434627459;1431.673;0;1431.684;0;1431.684;NaN
210;1431.696;49297.0165285281;1431.707;58335.8057557995;1431.719;0;1431.73;0;1431.73;NaN
211;1431.741;51706.7226756024;1431.753;54719.5074041707;1431.764;0;1431.776;0;1431.776;NaN
212;1431.787;49598.2044448007;1431.799;61651.6630912044;1431.81;0;1431.822;0;1431.822;NaN
213;1431.833;53012.1737596755;1431.845;59742.4259434492;1431.856;0;1431.868;0;1431.868;NaN
214;1431.879;56527.5260988791;1431.891;63360.1745211896;1431.902;100.0004000016;1431.914;0;1431.914;0
215;1431.925;48192.7227986646;1431.936;61450.6770601515;1431.948;0;1431.959;0;1431.959;NaN
216;1431.971;49698.6020264204;1431.982;58637.211073913;1431.994;0;1432.005;0;1432.005;NaN
217;1432.017;51305.072789072;1432.028;58335.8057557995;1432.04;0;1432.051;0;1432.051;NaN
218;1432.062;51907.5524486736;1432.074;59742.4259434492;1432.085;0;1432.097;0;1432.097;NaN
219;1432.108;52911.7496151873;1432.12;60948.2260858408;1432.131;0;1432.143;0;1432.143;NaN
220;1432.154;50803.0285418829;1432.166;62053.6448245857;1432.177;0;1432.189;0;1432.189;NaN
221;1432.2;48795.0527627819;1432.212;62355.1395872932;1432.223;0;1432.235;0;1432.235;NaN
222;1432.246;49899.3996040112;1432.257;59139.5693837456;1432.269;0;1432.28;0;1432.28;NaN
223;1432.292;53112.5987092636;1432.303;62254.6405270692;1432.315;0;1432.326;0;1432.326;NaN
224;1432.338;51505.8961224277;1432.349;58335.8057557995;1432.361;0;1432.372;0;1432.372;NaN
225;1432.383;51606.3089965329;1432.395;55121.2667869313;1432.407;0;1432.418;0;1432.418;NaN
226;1432.429;54518.6325444167;1432.441;64566.3228476556;1432.452;0;1432.464;0;1432.464;NaN
227;1432.475;48694.6624237518;1432.487;62757.1438882963;1432.498;0;1432.51;0;1432.51;NaN
228;1432.521;51003.8438260298;1432.533;61651.6630912044;1432.544;0;1432.556;0;1432.556;NaN
229;1432.567;50702.6221071449;1432.578;58436.2733895444;1432.59;0;1432.601;0;1432.601;NaN
230;1432.613;51807.1371596461;1432.624;56527.5260988791;1432.636;0;1432.647;0;1432.647;NaN
231;1432.659;55924.8242076314;1432.67;57632.5548762153;1432.682;0;1432.693;0;1432.693;NaN
232;1432.704;47590.4218014227;1432.716;61249.6942527537;1432.728;0;1432.739;0;1432.739;NaN
233;1432.75;51204.6623298021;1432.762;57331.1737254839;1432.773;0;1432.785;0;1432.785;NaN
234;1432.796;45683.3263873305;1432.808;57933.9432768561;1432.819;0;1432.831;0;1432.831;NaN
235;1432.842;50401.4076321559;1432.854;55824.3767113128;1432.865;0;1432.877;0;1432.877;NaN
236;1432.888;51606.3089965329;1432.899;53815.5958999932;1432.911;0;1432.923;0;1432.923;NaN
237;1432.934;48493.8841597332;1432.945;57532.0936871056;1432.957;0;1432.968;0;1432.968;NaN
238;1432.98;50602.2164772841;1432.991;62355.1395872932;1433.003;0;1433.014;0;1433.014;NaN
239;1433.026;54116.8924877736;1433.037;63862.7222162069;1433.049;0;1433.06;0;1433.06;NaN
240;1433.071;49497.8076679519;1433.083;60345.3115101164;1433.095;0;1433.106;0;1433.106;NaN
241;1433.117;48594.2728894055;1433.129;59240.0434627459;1433.141;0;1433.152;0;1433.152;NaN
242;1433.163;55824.3767113128;1433.175;57532.0936871056;1433.186;0;1433.198;0;1433.198;NaN
243;1433.209;54719.5074041707;1433.221;61651.6630912044;1433.232;0;1433.244;0;1433.244;NaN
244;1433.255;55523.0390545449;1433.267;58838.151980851;1433.278;0;1433.29;0;1433.29;NaN
245;1433.301;51706.7226756024;1433.312;57331.1737254839;1433.324;0;1433.336;0;1433.336;NaN
246;1433.347;49297.0165285281;1433.358;58938.6236428079;1433.37;0;1433.381;0;1433.381;NaN
247;1433.393;50301.0044168691;1433.404;59842.904856798;1433.416;0;1433.427;0;1433.427;NaN
248;1433.439;50602.2164772841;1433.45;59340.5183474468;1433.462;0;1433.473;0;1433.473;NaN
249;1433.484;48594.2728894055;1433.496;62053.6448245857;1433.508;0;1433.519;0;1433.519;NaN
250;1433.53;47590.4218014227;1433.542;63460.6824479582;1433.553;0;1433.565;0;1433.565;NaN
251;1433.576;50702.6221071449;1433.588;63762.2110649492;1433.599;0;1433.611;0;1433.611;NaN
252;1433.622;48895.4439065055;1433.634;58335.8057557995;1433.645;0;1433.657;0;1433.657;NaN
253;1433.668;51405.4840532773;1433.679;57130.2569859279;1433.691;0;1433.703;0;1433.703;NaN
254;1433.714;50702.6221071449;1433.725;59641.9478358493;1433.737;100.0004000016;1433.748;0;1433.748;0
255;1433.76;51706.7226756024;1433.771;60445.7952581627;1433.783;100.0004000016;1433.794;0;1433.794;0
256;1433.806;52108.3854417188;1433.817;62355.1395872932;1433.829;0;1433.84;0;1433.84;NaN
257;1433.852;48092.3372875922;1433.863;60144.3464314354;1433.875;0;1433.886;0;1433.886;NaN
258;1433.897;52610.4820122257;1433.909;64968.3980878437;1433.92;0;1433.932;0;1433.932;NaN
259;1433.943;50200.6020064209;1433.955;60747.2513372415;1433.966;0;1433.978;0;1433.978;NaN
260;1433.989;49999.7996000016;1434.001;61149.2040579013;1434.012;100.0004000016;1434.024;0;1434.024;0
261;1434.035;55121.2667869313;1434.046;58737.681124556;1434.058;0;1434.07;0;1434.07;NaN
262;1434.081;48995.8358549322;1434.092;61350.1852535006;1434.104;0;1434.116;0;1434.116;NaN
263;1434.127;52911.7496151873;1434.138;57130.2569859279;1434.15;0;1434.161;0;1434.161;NaN
264;1434.173;50803.0285418829;1434.184;58938.6236428079;1434.196;0;1434.207;0;1434.207;NaN
265;1434.218;50100.2004008016;1434.23;56125.7216164208;1434.242;0;1434.253;0;1434.253;NaN
266;1434.264;52208.8031457558;1434.276;55020.8257333103;1434.287;100.0004000016;1434.299;0;1434.299;0
267;1434.31;50401.4076321559;1434.322;57733.0168708705;1434.333;0;1434.345;0;1434.345;NaN
268;1434.356;45281.8696202735;1434.368;59541.4705339888;1434.379;0;1434.391;0;1434.391;NaN
269;1434.402;54719.5074041707;1434.414;55221.7086458555;1434.425;0;1434.437;0;1434.437;NaN
270;1434.448;55723.9300203653;1434.459;58938.6236428079;1434.471;0;1434.482;0;1434.482;NaN
271;1434.494;52007.9685426946;1434.505;56226.1715289109;1434.517;0;1434.528;0;1434.528;NaN
