sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
148;1258.885;59943.3845759056;1258.897;75225.6770310933;1258.908;0;1258.92;0;1258.92;NaN
149;1258.931;49598.2044448007;1258.943;74219.6902832384;1258.954;100.0004000016;1258.966;0;1258.966;0
150;1258.977;59842.904856798;1258.988;69392.077269883;1259;0;1259.012;0;1259.012;NaN
151;1259.023;60144.3464314354;1259.034;71101.6442631302;1259.046;0;1259.057;0;1259.057;NaN
152;1259.069;56828.8879177976;1259.08;69291.5217661617;1259.092;0;1259.103;0;1259.103;NaN
153;1259.114;54518.6325444167;1259.126;76734.808514053;1259.138;0;1259.149;0;1259.149;NaN
154;1259.16;54518.6325444167;1259.172;69995.4272328341;1259.183;0;1259.195;0;1259.195;NaN
155;1259.206;59039.0961104362;1259.218;74320.2853257054;1259.229;0;1259.241;0;1259.241;NaN
156;1259.252;59039.0961104362;1259.264;75326.2801455572;1259.275;0;1259.287;0;1259.287;NaN
157;1259.298;59039.0961104362;1259.31;71805.6513855683;1259.321;0;1259.333;0;1259.333;NaN
158;1259.344;56125.7216164208;1259.355;76634.1940971609;1259.367;0;1259.378;0;1259.378;NaN
159;1259.39;52811.3262757894;1259.401;75628.0943325068;1259.413;0;1259.424;0;1259.424;NaN
160;1259.436;60747.2513372415;1259.447;71705.0765188439;1259.459;0;1259.47;0;1259.47;NaN
161;1259.481;56929.3434683601;1259.493;69894.8668888862;1259.504;0;1259.516;0;1259.516;NaN
162;1259.527;51305.072789072;1259.539;71705.0765188439;1259.55;0;1259.562;0;1259.562;NaN
163;1259.573;58737.681124556;1259.585;74923.872531123;1259.596;0;1259.608;0;1259.608;NaN
164;1259.619;57130.2569859279;1259.631;69392.077269883;1259.642;0;1259.654;0;1259.654;NaN
165;1259.665;52911.7496151873;1259.676;71805.6513855683;1259.688;100.0004000016;1259.7;0;1259.7;0
166;1259.711;57130.2569859279;1259.722;76936.0397700144;1259.734;100.0004000016;1259.745;0;1259.745;0
167;1259.757;59240.0434627459;1259.768;73515.5475855207;1259.78;0;1259.791;0;1259.791;NaN
168;1259.803;53413.8783887248;1259.814;69894.8668888862;1259.826;0;1259.837;0;1259.837;NaN
169;1259.849;58536.7418289123;1259.86;71705.0765188439;1259.872;0;1259.883;0;1259.883;NaN
170;1259.894;53916.0272907297;1259.906;74219.6902832384;1259.918;0;1259.929;0;1259.929;NaN
171;1259.94;56025.2725093309;1259.952;79250.4313631074;1259.963;0;1259.975;0;1259.975;NaN
172;1259.986;56527.5260988791;1259.998;74823.2726455744;1260.009;0;1260.021;0;1260.021;NaN
173;1260.032;62656.64160401;1260.044;75628.0943325068;1260.055;0;1260.067;0;1260.067;NaN
174;1260.078;55322.1513100927;1260.09;79351.066775277;1260.101;0;1260.113;0;1260.113;NaN
175;1260.124;55924.8242076314;1260.136;73012.6127282647;1260.147;0;1260.159;0;1260.159;NaN
176;1260.17;54217.3262941004;1260.181;73716.727177903;1260.193;100.0004000016;1260.204;0;1260.204;0
177;1260.216;58938.6236428079;1260.227;68688.205683573;1260.239;0;1260.25;0;1260.25;NaN
178;1260.262;52710.9037414721;1260.273;74823.2726455744;1260.285;0;1260.296;0;1260.296;NaN
179;1260.307;53413.8783887248;1260.319;69995.4272328341;1260.331;100.0004000016;1260.342;0;1260.342;0
180;1260.353;55020.8257333103;1260.365;71001.0750445261;1260.376;0;1260.388;0;1260.388;NaN
181;1260.399;56527.5260988791;1260.411;77137.2742556103;1260.422;0;1260.434;0;1260.434;NaN
182;1260.445;53916.0272907297;1260.457;74521.477832117;1260.468;100.0004000016;1260.48;0;1260.48;0
183;1260.491;54819.9460419398;1260.502;75527.4887962543;1260.514;0;1260.526;0;1260.526;NaN
184;1260.537;57933.9432768561;1260.548;75125.0747238727;1260.56;0;1260.571;0;1260.571;NaN
185;1260.583;53213.0244639615;1260.594;70397.6766761065;1260.606;0;1260.617;0;1260.617;NaN
186;1260.628;53112.5987092636;1260.64;67682.7434071994;1260.652;0;1260.663;0;1260.663;NaN
187;1260.674;53815.5958999932;1260.686;72107.3808272592;1260.697;200.0016000128;1260.709;0;1260.709;0
188;1260.72;58436.2733895444;1260.732;72710.8614983452;1260.743;0;1260.755;0;1260.755;NaN
189;1260.766;57833.4796710809;1260.778;69894.8668888862;1260.789;0;1260.801;0;1260.801;NaN
190;1260.812;55723.9300203653;1260.823;70095.9883835203;1260.835;0;1260.847;0;1260.847;NaN
191;1260.858;51807.1371596461;1260.869;75225.6770310933;1260.881;100.0004000016;1260.892;0;1260.892;0
192;1260.904;54317.7609056434;1260.915;67280.5810796177;1260.927;0;1260.938;0;1260.938;NaN
193;1260.95;55723.9300203653;1260.961;74622.0752960811;1260.973;0;1260.984;0;1260.984;NaN
194;1260.995;56226.1715289109;1261.007;73917.9099986761;1261.018;0;1261.03;0;1261.03;NaN
195;1261.041;57733.0168708705;1261.053;67079.5047547236;1261.064;0;1261.076;0;1261.076;NaN
196;1261.087;53313.4510237786;1261.099;72811.4444346382;1261.11;0;1261.122;0;1261.122;NaN
197;1261.133;55924.8242076314;1261.145;72509.6980467512;1261.156;0;1261.168;0;1261.168;NaN
198;1261.179;55523.0390545449;1261.19;74219.6902832384;1261.202;0;1261.214;0;1261.214;NaN
199;1261.225;58637.211073913;1261.236;72207.9589216945;1261.248;0;1261.259;0;1261.259;NaN
200;1261.271;57130.2569859279;1261.282;71805.6513855683;1261.294;0;1261.305;0;1261.305;NaN
