sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
122;3512.71;55020.8257333103;3512.722;30136.2840860396;3512.733;0;3512.745;0;3512.745;NaN
123;3512.756;58134.8729051399;3512.768;30036.0432519023;3512.779;0;3512.791;0;3512.791;NaN
124;3512.802;60546.2798120259;3512.813;29334.3798932349;3512.825;0;3512.836;100.0004000016;3512.836;NaN
125;3512.848;59943.3845759056;3512.859;28632.7558727184;3512.871;0;3512.882;0;3512.882;NaN
126;3512.894;68788.7563474173;3512.905;26227.4864057532;3512.917;100.0004000016;3512.928;0;3512.928;0
127;3512.939;62656.64160401;3512.951;28131.6199408135;3512.963;0;3512.974;0;3512.974;NaN
128;3512.985;55824.3767113128;3512.997;28031.3951625821;3513.008;0;3513.02;0;3513.02;NaN
129;3513.031;61651.6630912044;3513.043;29635.0879441258;3513.054;0;3513.066;0;3513.066;NaN
130;3513.077;62757.1438882963;3513.089;28732.9854673165;3513.1;100.0004000016;3513.112;0;3513.112;0
131;3513.123;62254.6405270692;3513.135;32742.827618525;3513.146;0;3513.158;0;3513.158;NaN
132;3513.169;67582.2016155555;3513.18;27830.9480141918;3513.192;0;3513.203;0;3513.203;NaN
133;3513.215;60747.2513372415;3513.226;28833.2158646761;3513.238;0;3513.249;0;3513.249;NaN
134;3513.261;64666.8404483568;3513.272;27630.5040765005;3513.284;0;3513.295;0;3513.295;NaN
135;3513.306;60244.8285678772;3513.318;26828.7604311822;3513.33;0;3513.341;0;3513.341;NaN
136;3513.352;56025.2725093309;3513.364;26427.9078707115;3513.375;0;3513.387;0;3513.387;NaN
137;3513.398;52208.8031457558;3513.41;24023.0621396541;3513.421;0;3513.433;0;3513.433;NaN
138;3513.444;51204.6623298021;3513.456;31138.7365883159;3513.467;0;3513.479;0;3513.479;NaN
139;3513.49;53514.3065588096;3513.501;27029.191526849;3513.513;0;3513.525;0;3513.525;NaN
140;3513.536;58938.6236428079;3513.547;28131.6199408135;3513.559;0;3513.57;0;3513.57;NaN
141;3513.582;63862.7222162069;3513.593;25025.025025025;3513.605;0;3513.616;0;3513.616;NaN
142;3513.628;56828.8879177976;3513.639;24924.8251258253;3513.651;0;3513.662;0;3513.662;NaN
143;3513.674;65672.0607992942;3513.685;29835.5639922788;3513.697;0;3513.708;0;3513.708;NaN
144;3513.719;69190.9670691107;3513.731;25325.6295370915;3513.743;0;3513.754;0;3513.754;NaN
145;3513.765;54116.8924877736;3513.777;28732.9854673165;3513.788;100.0004000016;3513.8;0;3513.8;0
146;3513.811;63762.2110649492;3513.823;27530.2833116428;3513.834;100.0004000016;3513.846;0;3513.846;0
147;3513.857;63259.6674005189;3513.869;29434.6151073663;3513.88;100.0004000016;3513.892;0;3513.892;0
148;3513.903;54819.9460419398;3513.914;26127.2768770597;3513.926;0;3513.937;0;3513.937;NaN
149;3513.949;56828.8879177976;3513.96;25526.0365572884;3513.972;100.0004000016;3513.983;0;3513.983;0
150;3513.995;64365.2900648866;3514.006;28332.0719053969;3514.018;0;3514.029;0;3514.029;NaN
151;3514.04;58235.3389276679;3514.052;30336.7681630136;3514.064;0;3514.075;0;3514.075;NaN
152;3514.086;65370.4862280828;3514.098;32943.3534531443;3514.11;0;3514.121;0;3514.121;NaN
153;3514.132;64465.8060531688;3514.144;31038.4877247787;3514.155;0;3514.167;0;3514.167;NaN
154;3514.178;63159.1610859366;3514.19;27329.8441898553;3514.201;0;3514.213;0;3514.213;NaN
155;3514.224;59842.904856798;3514.236;24924.8251258253;3514.247;100.0004000016;3514.259;0;3514.259;0
156;3514.27;61350.1852535006;3514.282;28231.8455217485;3514.293;0;3514.305;0;3514.305;NaN
157;3514.316;55723.9300203653;3514.327;26327.6967369673;3514.339;0;3514.35;0;3514.35;NaN
158;3514.362;59340.5183474468;3514.373;28532.5270808722;3514.385;100.0004000016;3514.396;0;3514.396;0
159;3514.408;60747.2513372415;3514.419;30637.5003003677;3514.431;100.0004000016;3514.442;0;3514.442;0
160;3514.453;56125.7216164208;3514.465;30437.0114058695;3514.477;0;3514.488;0;3514.488;NaN
161;3514.499;66074.1715161165;3514.511;32241.5270868879;3514.522;0;3514.534;0;3514.534;NaN
162;3514.545;63460.6824479582;3514.557;31439.4879969241;3514.568;0;3514.58;0;3514.58;NaN
163;3514.591;68084.9186390236;3514.603;31339.2367243789;3514.614;200.0016000128;3514.626;0;3514.626;0
164;3514.637;64365.2900648866;3514.649;32341.7855869784;3514.66;100.0004000016;3514.672;0;3514.672;0
165;3514.683;61249.6942527537;3514.694;33946.0308177889;3514.706;0;3514.717;0;3514.717;NaN
166;3514.729;62254.6405270692;3514.74;29635.0879441258;3514.752;100.0004000016;3514.763;0;3514.763;0
167;3514.775;64264.7748827995;3514.786;33043.6175751993;3514.798;0;3514.809;0;3514.809;NaN
168;3514.82;57833.4796710809;3514.832;28332.0719053969;3514.844;200.0016000128;3514.855;0;3514.855;0
169;3514.866;62958.150874998;3514.878;29835.5639922788;3514.89;100.0004000016;3514.901;0;3514.901;0
170;3514.912;57431.6333035317;3514.924;30637.5003003677;3514.935;100.0004000016;3514.947;0;3514.947;0
171;3514.958;54418.1963224123;3514.97;24223.4482979524;3514.981;100.0004000016;3514.993;0;3514.993;0
172;3515.004;64867.8780684411;3515.016;27931.1711870447;3515.027;100.0004000016;3515.039;0;3515.039;0
173;3515.05;69090.4131787206;3515.062;28231.8455217485;3515.073;0;3515.085;0;3515.085;NaN
174;3515.096;63259.6674005189;3515.107;29835.5639922788;3515.119;0;3515.131;0;3515.131;NaN
175;3515.142;64164.2605068977;3515.153;26327.6967369673;3515.165;100.0004000016;3515.176;0;3515.176;0
176;3515.188;63360.1745211896;3515.199;30637.5003003677;3515.211;100.0004000016;3515.222;0;3515.222;0
177;3515.234;61450.6770601515;3515.245;33745.4889190629;3515.257;100.0004000016;3515.268;0;3515.268;0
178;3515.279;67883.8294100424;3515.291;28432.2990917683;3515.302;0;3515.314;0;3515.314;NaN
179;3515.325;55623.4841347792;3515.337;28031.3951625821;3515.348;0;3515.36;0;3515.36;NaN
180;3515.371;65370.4862280828;3515.383;31740.2466327303;3515.394;100.0004000016;3515.406;0;3515.406;0
181;3515.417;66476.2951346972;3515.428;28933.4470648069;3515.44;0;3515.452;0;3515.452;NaN
182;3515.463;60244.8285678772;3515.474;28632.7558727184;3515.486;100.0004000016;3515.498;0;3515.498;0
183;3515.509;55020.8257333103;3515.52;30637.5003003677;3515.532;100.0004000016;3515.543;0;3515.543;0
184;3515.555;57833.4796710809;3515.566;27430.063349431;3515.578;0;3515.589;0;3515.589;NaN
185;3515.6;59039.0961104362;3515.612;24524.0335528818;3515.623;300.003600043201;3515.635;0;3515.635;0
186;3515.646;56527.5260988791;3515.658;27329.8441898553;3515.669;0;3515.681;0;3515.681;NaN
187;3515.692;65068.9189134994;3515.704;24123.2548176442;3515.715;0;3515.727;0;3515.727;NaN
188;3515.738;62757.1438882963;3515.749;25526.0365572884;3515.761;0;3515.773;0;3515.773;NaN
189;3515.784;58536.7418289123;3515.795;26227.4864057532;3515.807;100.0004000016;3515.819;0;3515.819;0
190;3515.83;62355.1395872932;3515.841;29234.1454819229;3515.853;0;3515.864;0;3515.864;NaN
191;3515.876;63762.2110649492;3515.887;26327.6967369673;3515.899;0;3515.91;0;3515.91;NaN
192;3515.922;64666.8404483568;3515.933;34848.5091247016;3515.945;0;3515.956;0;3515.956;NaN
193;3515.967;66476.2951346972;3515.979;33143.8825004306;3515.99;0;3516.002;0;3516.002;NaN
194;3516.013;63561.1911808346;3516.025;28933.4470648069;3516.036;300.003600043201;3516.048;0;3516.048;0
195;3516.059;66576.8280553149;3516.07;32341.7855869784;3516.082;0;3516.094;0;3516.094;NaN
196;3516.105;64365.2900648866;3516.116;33544.9502333126;3516.128;0;3516.14;0;3516.14;NaN
197;3516.151;66476.2951346972;3516.162;33143.8825004306;3516.174;0;3516.185;0;3516.185;NaN
198;3516.197;61249.6942527537;3516.208;28732.9854673165;3516.22;0;3516.231;0;3516.231;NaN
199;3516.243;60144.3464314354;3516.254;26127.2768770597;3516.266;0;3516.277;0;3516.277;NaN
200;3516.288;67079.5047547236;3516.3;30537.255451651;3516.311;0;3516.323;0;3516.323;NaN
201;3516.334;56125.7216164208;3516.346;30537.255451651;3516.357;0;3516.369;0;3516.369;NaN
202;3516.38;54819.9460419398;3516.392;29735.3255667733;3516.403;0;3516.415;0;3516.415;NaN
203;3516.426;60646.7651717156;3516.437;32542.3049964954;3516.449;0;3516.461;0;3516.461;NaN
204;3516.472;59842.904856798;3516.483;30236.5257230735;3516.495;100.0004000016;3516.506;0;3516.506;0
205;3516.518;67481.6606304171;3516.529;30036.0432519023;3516.541;100.0004000016;3516.552;0;3516.552;0
206;3516.564;56929.3434683601;3516.575;28833.2158646761;3516.587;0;3516.598;0;3516.598;NaN
207;3516.609;58938.6236428079;3516.621;23722.4889194957;3516.632;100.0004000016;3516.644;0;3516.644;0
208;3516.655;67783.2860053585;3516.667;27931.1711870447;3516.678;0;3516.69;0;3516.69;NaN
209;3516.701;53514.3065588096;3516.713;25826.6531060054;3516.724;0;3516.736;0;3516.736;NaN
210;3516.747;60546.2798120259;3516.759;29033.6790677186;3516.77;0;3516.782;0;3516.782;NaN
211;3516.793;64063.7469371714;3516.805;29835.5639922788;3516.816;100.0004000016;3516.828;0;3516.828;0
212;3516.839;60546.2798120259;3516.85;26327.6967369673;3516.862;0;3516.873;0;3516.873;NaN
213;3516.885;61149.2040579013;3516.896;29635.0879441258;3516.908;0;3516.919;0;3516.919;NaN
214;3516.931;64164.2605068977;3516.942;29334.3798932349;3516.954;0;3516.965;0;3516.965;NaN
215;3516.976;57532.0936871056;3516.988;30036.0432519023;3517;0;3517.011;0;3517.011;NaN
216;3517.022;63862.7222162069;3517.034;27730.7256440136;3517.045;0;3517.057;0;3517.057;NaN
217;3517.068;59039.0961104362;3517.08;29835.5639922788;3517.091;0;3517.103;0;3517.103;NaN
218;3517.114;62857.6469786224;3517.126;27029.191526849;3517.137;100.0004000016;3517.149;0;3517.149;0
219;3517.16;58235.3389276679;3517.171;27931.1711870447;3517.183;0;3517.194;0;3517.194;NaN
220;3517.206;58436.2733895444;3517.217;29735.3255667733;3517.229;100.0004000016;3517.24;0;3517.24;0
221;3517.252;61752.1573156257;3517.263;32341.7855869784;3517.275;0;3517.286;0;3517.286;NaN
222;3517.297;66677.361782341;3517.309;28231.8455217485;3517.321;0;3517.332;0;3517.332;NaN
223;3517.343;59139.5693837456;3517.355;27329.8441898553;3517.366;0;3517.378;0;3517.378;NaN
224;3517.389;70095.9883835203;3517.401;24724.4277346018;3517.412;100.0004000016;3517.424;0;3517.424;0
225;3517.435;62355.1395872932;3517.447;29935.8032206519;3517.458;0;3517.47;0;3517.47;NaN
226;3517.481;59943.3845759056;3517.492;32141.2693898966;3517.504;0;3517.516;0;3517.516;NaN
227;3517.527;60546.2798120259;3517.538;29935.8032206519;3517.55;0;3517.561;0;3517.561;NaN
228;3517.573;51505.8961224277;3517.584;32241.5270868879;3517.596;0;3517.607;0;3517.607;NaN
229;3517.619;61048.7146689335;3517.63;29234.1454819229;3517.642;0;3517.653;0;3517.653;NaN
230;3517.664;60747.2513372415;3517.676;28732.9854673165;3517.688;200.0016000128;3517.699;0;3517.699;0
231;3517.71;57933.9432768561;3517.722;24524.0335528818;3517.733;0;3517.745;0;3517.745;NaN
232;3517.756;60546.2798120259;3517.768;23121.3641404658;3517.779;0;3517.791;0;3517.791;NaN
233;3517.802;63259.6674005189;3517.814;28933.4470648069;3517.825;0;3517.837;0;3517.837;NaN
234;3517.848;68587.6558263409;3517.859;29534.8511243267;3517.871;0;3517.883;0;3517.883;NaN
235;3517.894;58737.681124556;3517.905;28031.3951625821;3517.917;0;3517.928;0;3517.928;NaN
236;3517.94;61551.1696727162;3517.951;30136.2840860396;3517.963;0;3517.974;0;3517.974;NaN
237;3517.986;61450.6770601515;3517.997;31940.756405173;3518.009;0;3518.02;0;3518.02;NaN
238;3518.031;60144.3464314354;3518.043;31238.986254846;3518.055;0;3518.066;0;3518.066;NaN
239;3518.077;56728.433172703;3518.089;28933.4470648069;3518.1;0;3518.112;0;3518.112;NaN
240;3518.123;61048.7146689335;3518.135;26027.0681508769;3518.146;0;3518.158;0;3518.158;NaN
241;3518.169;65571.5351359155;3518.181;28332.0719053969;3518.192;0;3518.204;0;3518.204;NaN
242;3518.215;63259.6674005189;3518.226;27329.8441898553;3518.238;200.0016000128;3518.25;0;3518.25;0
243;3518.261;63159.1610859366;3518.272;28933.4470648069;3518.284;0;3518.295;0;3518.295;NaN
244;3518.307;50903.435781508;3518.318;29835.5639922788;3518.33;0;3518.341;0;3518.341;NaN
245;3518.353;63661.7007198284;3518.364;28732.9854673165;3518.376;0;3518.387;0;3518.387;NaN
246;3518.398;70095.9883835203;3518.41;37255.4360889003;3518.421;100.0004000016;3518.433;0;3518.433;0
247;3518.444;59541.4705339888;3518.456;30938.239664225;3518.467;0;3518.479;0;3518.479;NaN
248;3518.49;61551.1696727162;3518.502;31539.7400724913;3518.513;100.0004000016;3518.525;0;3518.525;0
249;3518.536;62857.6469786224;3518.547;33043.6175751993;3518.559;0;3518.571;0;3518.571;NaN
250;3518.582;68889.3078178835;3518.593;28732.9854673165;3518.605;200.0016000128;3518.616;0;3518.616;0
251;3518.628;67280.5810796177;3518.639;28031.3951625821;3518.651;0;3518.662;0;3518.662;NaN
252;3518.674;64063.7469371714;3518.685;28231.8455217485;3518.697;0;3518.708;0;3518.708;NaN
253;3518.719;63862.7222162069;3518.731;27730.7256440136;3518.742;0;3518.754;0;3518.754;NaN
254;3518.765;63762.2110649492;3518.777;31038.4877247787;3518.788;0;3518.8;0;3518.8;NaN
255;3518.811;72811.4444346382;3518.823;32642.5659059413;3518.834;0;3518.846;0;3518.846;NaN
256;3518.857;62154.1422728366;3518.869;26728.5460872212;3518.88;0;3518.892;0;3518.892;NaN
257;3518.903;58536.7418289123;3518.914;25025.025025025;3518.926;0;3518.938;0;3518.938;NaN
258;3518.949;61551.1696727162;3518.96;30537.255451651;3518.972;0;3518.983;0;3518.983;NaN
259;3518.995;68084.9186390236;3519.006;30437.0114058695;3519.018;0;3519.029;0;3519.029;NaN
260;3519.041;64566.3228476556;3519.052;31840.5011174214;3519.064;0;3519.075;0;3519.075;NaN
261;3519.086;60948.2260858408;3519.098;29334.3798932349;3519.109;0;3519.121;0;3519.121;NaN
262;3519.132;67481.6606304171;3519.144;29935.8032206519;3519.155;100.0004000016;3519.167;0;3519.167;0
263;3519.178;60244.8285678772;3519.19;31238.986254846;3519.201;0;3519.213;0;3519.213;NaN
264;3519.224;57431.6333035317;3519.236;34046.302972042;3519.247;0;3519.259;0;3519.259;NaN
265;3519.27;68487.1067757112;3519.281;25425.8326459683;3519.293;0;3519.305;0;3519.305;NaN
266;3519.316;58637.211073913;3519.327;30236.5257230735;3519.339;100.0004000016;3519.35;0;3519.35;0
267;3519.362;68688.205683573;3519.373;32442.0448901777;3519.385;0;3519.396;0;3519.396;NaN
268;3519.408;68989.8600949814;3519.419;32241.5270868879;3519.431;100.0004000016;3519.442;0;3519.442;0
