sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
1;4684.882;57130.2569859279;4684.894;68889.3078178835;4684.905;0;4684.917;0;4684.917;NaN
2;4684.928;54819.9460419398;4684.939;68788.7563474173;4684.951;0;4684.962;0;4684.962;NaN
3;4684.974;52610.4820122257;4684.985;61149.2040579013;4684.997;0;4685.008;0;4685.008;NaN
4;4685.02;56627.9792330667;4685.031;68587.6558263409;4685.043;0;4685.054;0;4685.054;NaN
5;4685.065;58034.4076882059;4685.077;65068.9189134994;4685.089;0;4685.1;0;4685.1;NaN
6;4685.111;55924.8242076314;4685.123;70598.8062383673;4685.134;0;4685.146;0;4685.146;NaN
7;4685.157;53815.5958999932;4685.169;65269.9629836093;4685.18;0;4685.192;0;4685.192;NaN
8;4685.203;54418.1963224123;4685.215;67582.2016155555;4685.226;0;4685.238;0;4685.238;NaN
9;4685.249;53012.1737596755;4685.261;72710.8614983452;4685.272;0;4685.284;0;4685.284;NaN
10;4685.295;55723.9300203653;4685.306;64867.8780684411;4685.318;0;4685.33;0;4685.33;NaN
11;4685.341;56728.433172703;4685.352;63661.7007198284;4685.364;0;4685.375;0;4685.375;NaN
12;4685.387;53012.1737596755;4685.398;62757.1438882963;4685.41;0;4685.421;0;4685.421;NaN
13;4685.432;56125.7216164208;4685.444;65571.5351359155;4685.456;0;4685.467;0;4685.467;NaN
14;4685.478;54719.5074041707;4685.49;71906.2270592058;4685.501;0;4685.513;0;4685.513;NaN
15;4685.524;52309.2216548153;4685.536;68386.5585316744;4685.547;0;4685.559;0;4685.559;NaN
16;4685.57;56427.0737701303;4685.582;69492.6335802845;4685.593;0;4685.605;0;4685.605;NaN
17;4685.616;54518.6325444167;4685.628;67381.1204517744;4685.639;0;4685.651;0;4685.651;NaN
18;4685.662;54016.4594866532;4685.673;66476.2951346972;4685.685;0;4685.696;0;4685.696;NaN
19;4685.708;59240.0434627459;4685.719;66978.9678019669;4685.731;0;4685.742;0;4685.742;NaN
20;4685.754;57733.0168708705;4685.765;71302.7851208838;4685.777;0;4685.788;0;4685.788;NaN
21;4685.799;58034.4076882059;4685.811;69190.9670691107;4685.823;0;4685.834;0;4685.834;NaN
22;4685.845;59039.0961104362;4685.857;69492.6335802845;4685.868;0;4685.88;0;4685.88;NaN
23;4685.891;57130.2569859279;4685.903;64164.2605068977;4685.914;0;4685.926;0;4685.926;NaN
24;4685.937;54518.6325444167;4685.949;61852.6523459899;4685.96;0;4685.972;0;4685.972;NaN
25;4685.983;55723.9300203653;4685.995;63360.1745211896;4686.006;0;4686.018;0;4686.018;NaN
26;4686.029;54317.7609056434;4686.04;65672.0607992942;4686.052;0;4686.064;0;4686.064;NaN
27;4686.075;55523.0390545449;4686.086;64264.7748827995;4686.098;0;4686.109;0;4686.109;NaN
28;4686.121;55623.4841347792;4686.132;64365.2900648866;4686.144;0;4686.155;0;4686.155;NaN
29;4686.167;60445.7952581627;4686.178;68989.8600949814;4686.19;0;4686.201;0;4686.201;NaN
30;4686.212;55322.1513100927;4686.224;71101.6442631302;4686.235;0;4686.247;0;4686.247;NaN
31;4686.258;51204.6623298021;4686.27;69392.077269883;4686.281;0;4686.293;0;4686.293;NaN
32;4686.304;52510.0610880405;4686.316;65973.6426273953;4686.327;0;4686.339;0;4686.339;NaN
33;4686.35;54819.9460419398;4686.362;64465.8060531688;4686.373;0;4686.385;0;4686.385;NaN
34;4686.396;58235.3389276679;4686.408;68487.1067757112;4686.419;0;4686.431;0;4686.431;NaN
35;4686.442;55422.5947796526;4686.453;67079.5047547236;4686.465;0;4686.476;0;4686.476;NaN
36;4686.488;56226.1715289109;4686.499;68386.5585316744;4686.511;0;4686.522;0;4686.522;NaN
37;4686.534;56427.0737701303;4686.545;65169.4405454181;4686.557;0;4686.568;0;4686.568;NaN
38;4686.58;51807.1371596461;4686.591;71403.3567600526;4686.603;0;4686.614;0;4686.614;NaN
39;4686.626;52911.7496151873;4686.637;66576.8280553149;4686.649;0;4686.66;0;4686.66;NaN
40;4686.671;53313.4510237786;4686.683;61450.6770601515;4686.694;0;4686.706;0;4686.706;NaN
41;4686.717;59541.4705339888;4686.729;67883.8294100424;4686.74;0;4686.752;0;4686.752;NaN
42;4686.763;59139.5693837456;4686.775;66476.2951346972;4686.786;0;4686.798;0;4686.798;NaN
43;4686.809;53313.4510237786;4686.821;67381.1204517744;4686.832;0;4686.844;0;4686.844;NaN
44;4686.855;58838.151980851;4686.866;68286.0110942207;4686.878;0;4686.89;0;4686.89;NaN
45;4686.901;52710.9037414721;4686.912;67381.1204517744;4686.924;0;4686.935;0;4686.935;NaN
46;4686.947;56828.8879177976;4686.958;69593.1906973759;4686.97;0;4686.981;0;4686.981;NaN
47;4686.993;57833.4796710809;4687.004;68587.6558263409;4687.016;0;4687.027;0;4687.027;NaN
48;4687.038;54920.3854849831;4687.05;63159.1610859366;4687.062;0;4687.073;0;4687.073;NaN
49;4687.084;54518.6325444167;4687.096;71906.2270592058;4687.107;0;4687.119;0;4687.119;NaN
50;4687.13;53815.5958999932;4687.142;69693.7486211668;4687.153;0;4687.165;0;4687.165;NaN
51;4687.176;55221.7086458555;4687.188;70699.3722296877;4687.199;0;4687.211;0;4687.211;NaN
52;4687.222;51003.8438260298;4687.233;67381.1204517744;4687.245;0;4687.257;0;4687.257;NaN
53;4687.268;54619.0695716662;4687.279;71503.9292060958;4687.291;0;4687.302;0;4687.302;NaN
54;4687.314;53715.1653144341;4687.325;65672.0607992942;4687.337;0;4687.348;0;4687.348;NaN
55;4687.36;52710.9037414721;4687.371;67582.2016155555;4687.383;0;4687.394;0;4687.394;NaN
56;4687.405;54920.3854849831;4687.417;67783.2860053585;4687.428;100.0004000016;4687.44;0;4687.44;0
57;4687.451;53715.1653144341;4687.463;69593.1906973759;4687.474;0;4687.486;0;4687.486;NaN
58;4687.497;51505.8961224277;4687.509;64465.8060531688;4687.52;0;4687.532;0;4687.532;NaN
59;4687.543;57632.5548762153;4687.555;62455.6394535182;4687.566;0;4687.578;0;4687.578;NaN
60;4687.589;54518.6325444167;4687.6;70196.5503409547;4687.612;0;4687.624;0;4687.624;NaN
61;4687.635;55422.5947796526;4687.646;66978.9678019669;4687.658;0;4687.669;0;4687.669;NaN
62;4687.681;53313.4510237786;4687.692;63862.7222162069;4687.704;0;4687.715;0;4687.715;NaN
63;4687.726;53614.7355340429;4687.738;64264.7748827995;4687.75;0;4687.761;0;4687.761;NaN
64;4687.772;54016.4594866532;4687.784;69894.8668888862;4687.795;0;4687.807;0;4687.807;NaN
