sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
101;6671.804;53213.0244639615;6671.815;68386.5585316744;6671.827;0;6671.838;0;6671.838;NaN
102;6671.849;53614.7355340429;6671.861;70900.5066327574;6671.872;0;6671.884;0;6671.884;NaN
103;6671.895;52911.7496151873;6671.907;74622.0752960811;6671.918;0;6671.93;0;6671.93;NaN
104;6671.941;51706.7226756024;6671.953;66074.1715161165;6671.964;0;6671.976;0;6671.976;NaN
105;6671.987;53213.0244639615;6671.999;68788.7563474173;6672.01;0;6672.022;0;6672.022;NaN
106;6672.033;51807.1371596461;6672.044;72107.3808272592;6672.056;0;6672.068;0;6672.068;NaN
107;6672.079;56427.0737701303;6672.09;67883.8294100424;6672.102;0;6672.113;0;6672.113;NaN
108;6672.125;52610.4820122257;6672.136;65370.4862280828;6672.148;0;6672.159;0;6672.159;NaN
109;6672.171;54116.8924877736;6672.182;71403.3567600526;6672.194;0;6672.205;0;6672.205;NaN
110;6672.216;55322.1513100927;6672.228;71001.0750445261;6672.239;0;6672.251;0;6672.251;NaN
111;6672.262;50903.435781508;6672.274;67682.7434071994;6672.285;100.0004000016;6672.297;0;6672.297;0
112;6672.308;51405.4840532773;6672.32;68788.7563474173;6672.331;100.0004000016;6672.343;0;6672.343;0
113;6672.354;52108.3854417188;6672.366;68989.8600949814;6672.377;0;6672.389;0;6672.389;NaN
114;6672.4;54920.3854849831;6672.411;77439.1320397387;6672.423;0;6672.435;0;6672.435;NaN
115;6672.446;55322.1513100927;6672.457;63661.7007198284;6672.469;0;6672.48;0;6672.48;NaN
116;6672.492;52911.7496151873;6672.503;69392.077269883;6672.515;0;6672.526;0;6672.526;NaN
117;6672.538;51706.7226756024;6672.549;66777.8963157853;6672.561;0;6672.572;0;6672.572;NaN
118;6672.583;52710.9037414721;6672.595;72308.5378230818;6672.606;0;6672.618;0;6672.618;NaN
119;6672.629;51807.1371596461;6672.641;66074.1715161165;6672.652;0;6672.664;0;6672.664;NaN
120;6672.675;54518.6325444167;6672.687;69894.8668888862;6672.698;100.0004000016;6672.71;0;6672.71;0
121;6672.721;52911.7496151873;6672.733;71302.7851208838;6672.744;0;6672.756;0;6672.756;NaN
122;6672.767;56527.5260988791;6672.779;70699.3722296877;6672.79;0;6672.802;0;6672.802;NaN
123;6672.813;53715.1653144341;6672.824;72006.8035397662;6672.836;0;6672.847;0;6672.847;NaN
124;6672.859;53916.0272907297;6672.87;71101.6442631302;6672.882;0;6672.893;0;6672.893;NaN
125;6672.904;49497.8076679519;6672.916;71302.7851208838;6672.928;0;6672.939;0;6672.939;NaN
126;6672.95;59340.5183474468;6672.962;71906.2270592058;6672.973;0;6672.985;0;6672.985;NaN
127;6672.996;52610.4820122257;6673.008;68989.8600949814;6673.019;200.0016000128;6673.031;0;6673.031;0
128;6673.042;62154.1422728366;6673.054;70196.5503409547;6673.065;0;6673.077;0;6673.077;NaN
129;6673.088;53614.7355340429;6673.1;73616.1369781679;6673.111;0;6673.123;0;6673.123;NaN
130;6673.134;46285.535669918;6673.145;68688.205683573;6673.157;0;6673.168;0;6673.168;NaN
131;6673.18;55723.9300203653;6673.191;71805.6513855683;6673.203;0;6673.214;0;6673.214;NaN
132;6673.226;53112.5987092636;6673.237;68084.9186390236;6673.249;0;6673.26;0;6673.26;NaN
133;6673.271;54016.4594866532;6673.283;67180.0425139374;6673.295;0;6673.306;0;6673.306;NaN
134;6673.317;52007.9685426946;6673.329;71202.2142885796;6673.341;100.0004000016;6673.352;0;6673.352;0
135;6673.363;51003.8438260298;6673.375;67984.3736212609;6673.386;0;6673.398;100.0004000016;6673.398;NaN
136;6673.409;50200.6020064209;6673.421;66777.8963157853;6673.432;100.0004000016;6673.444;0;6673.444;0
137;6673.455;57230.7149529525;6673.467;71001.0750445261;6673.478;0;6673.49;0;6673.49;NaN
138;6673.501;52610.4820122257;6673.512;70095.9883835203;6673.524;0;6673.536;0;6673.536;NaN
139;6673.547;56929.3434683601;6673.558;66878.4316556573;6673.57;100.0004000016;6673.581;0;6673.581;0
140;6673.593;51003.8438260298;6673.604;62254.6405270692;6673.616;0;6673.627;0;6673.627;NaN
141;6673.639;57130.2569859279;6673.65;69492.6335802845;6673.662;0;6673.673;0;6673.673;NaN
142;6673.684;54619.0695716662;6673.696;68889.3078178835;6673.708;0;6673.719;0;6673.719;NaN
143;6673.73;51305.072789072;6673.742;68989.8600949814;6673.753;0;6673.765;0;6673.765;NaN
144;6673.776;52811.3262757894;6673.788;64666.8404483568;6673.799;0;6673.811;0;6673.811;NaN
145;6673.822;52309.2216548153;6673.834;68487.1067757112;6673.845;0;6673.857;0;6673.857;NaN
146;6673.868;53213.0244639615;6673.879;71001.0750445261;6673.891;0;6673.903;0;6673.903;NaN
147;6673.914;53413.8783887248;6673.925;71101.6442631302;6673.937;200.0016000128;6673.948;0;6673.948;0
148;6673.96;54016.4594866532;6673.971;66978.9678019669;6673.983;0;6673.994;0;6673.994;NaN
149;6674.006;57331.1737254839;6674.017;69593.1906973759;6674.029;0;6674.04;0;6674.04;NaN
150;6674.051;56929.3434683601;6674.063;68788.7563474173;6674.075;0;6674.086;0;6674.086;NaN
151;6674.097;54719.5074041707;6674.109;72509.6980467512;6674.12;0;6674.132;0;6674.132;NaN
152;6674.143;55322.1513100927;6674.155;67180.0425139374;6674.166;0;6674.178;0;6674.178;NaN
153;6674.189;51807.1371596461;6674.201;72509.6980467512;6674.212;0;6674.224;0;6674.224;NaN
154;6674.235;52510.0610880405;6674.247;71705.0765188439;6674.258;0;6674.27;0;6674.27;NaN
155;6674.281;56828.8879177976;6674.292;69291.5217661617;6674.304;0;6674.315;0;6674.315;NaN
156;6674.327;53012.1737596755;6674.338;71604.502459023;6674.35;0;6674.361;0;6674.361;NaN
157;6674.373;56326.6222468108;6674.384;69593.1906973759;6674.396;0;6674.407;0;6674.407;NaN
158;6674.418;54217.3262941004;6674.43;73113.1980856177;6674.441;0;6674.453;0;6674.453;NaN
159;6674.464;53815.5958999932;6674.476;68185.4644633403;6674.487;0;6674.499;0;6674.499;NaN
160;6674.51;51807.1371596461;6674.522;66677.361782341;6674.533;100.0004000016;6674.545;0;6674.545;0
161;6674.556;55322.1513100927;6674.568;74722.6735672303;6674.579;0;6674.591;0;6674.591;NaN
162;6674.602;53213.0244639615;6674.613;66878.4316556573;6674.625;0;6674.636;0;6674.636;NaN
163;6674.648;56326.6222468108;6674.659;69995.4272328341;6674.671;100.0004000016;6674.682;0;6674.682;0
164;6674.694;52610.4820122257;6674.705;69894.8668888862;6674.717;0;6674.728;0;6674.728;NaN
165;6674.739;53815.5958999932;6674.751;70095.9883835203;6674.762;0;6674.774;0;6674.774;NaN
166;6674.785;51505.8961224277;6674.797;70799.9390278146;6674.808;0;6674.82;0;6674.82;NaN
167;6674.831;52710.9037414721;6674.843;71805.6513855683;6674.854;0;6674.866;0;6674.866;NaN
168;6674.877;51204.6623298021;6674.889;73314.3712214515;6674.9;0;6674.912;0;6674.912;NaN
169;6674.923;54518.6325444167;6674.935;69894.8668888862;6674.946;0;6674.958;0;6674.958;NaN
170;6674.969;56226.1715289109;6674.98;69593.1906973759;6674.992;0;6675.003;0;6675.003;NaN
171;6675.015;54217.3262941004;6675.026;70598.8062383673;6675.038;0;6675.049;0;6675.049;NaN
172;6675.061;59641.9478358493;6675.072;67180.0425139374;6675.084;0;6675.095;0;6675.095;NaN
173;6675.106;52309.2216548153;6675.118;73515.5475855207;6675.129;0;6675.141;0;6675.141;NaN
174;6675.152;54317.7609056434;6675.164;68286.0110942207;6675.175;0;6675.187;0;6675.187;NaN
175;6675.198;58637.211073913;6675.21;67582.2016155555;6675.221;0;6675.233;0;6675.233;NaN
176;6675.244;50903.435781508;6675.256;61350.1852535006;6675.267;100.0004000016;6675.279;0;6675.279;0
177;6675.29;52510.0610880405;6675.301;65471.0102788483;6675.313;0;6675.325;0;6675.325;NaN
178;6675.336;53815.5958999932;6675.347;63561.1911808346;6675.359;0;6675.37;0;6675.37;NaN
179;6675.382;50602.2164772841;6675.393;71503.9292060958;6675.405;0;6675.416;0;6675.416;NaN
180;6675.428;53112.5987092636;6675.439;66174.7012111976;6675.451;0;6675.462;0;6675.462;NaN
181;6675.473;52811.3262757894;6675.485;71001.0750445261;6675.496;100.0004000016;6675.508;0;6675.508;0
182;6675.519;56728.433172703;6675.531;66074.1715161165;6675.542;0;6675.554;0;6675.554;NaN
183;6675.565;53313.4510237786;6675.577;65471.0102788483;6675.588;0;6675.6;0;6675.6;NaN
184;6675.611;53213.0244639615;6675.622;67481.6606304171;6675.634;0;6675.646;0;6675.646;NaN
185;6675.657;51907.5524486736;6675.668;71101.6442631302;6675.68;100.0004000016;6675.691;0;6675.691;0
186;6675.703;49297.0165285281;6675.714;71001.0750445261;6675.726;0;6675.737;0;6675.737;NaN
187;6675.749;49096.2286080718;6675.76;68889.3078178835;6675.772;0;6675.783;0;6675.783;NaN
188;6675.795;54619.0695716662;6675.806;68688.205683573;6675.818;0;6675.829;0;6675.829;NaN
189;6675.84;51907.5524486736;6675.852;66878.4316556573;6675.864;0;6675.875;0;6675.875;NaN
190;6675.886;55121.2667869313;6675.898;66275.2317126482;6675.909;0;6675.921;0;6675.921;NaN
191;6675.932;49899.3996040112;6675.944;69593.1906973759;6675.955;100.0004000016;6675.967;0;6675.967;0
192;6675.978;52208.8031457558;6675.99;66878.4316556573;6676.001;0;6676.013;0;6676.013;NaN
193;6676.024;52108.3854417188;6676.035;66978.9678019669;6676.047;0;6676.058;0;6676.058;NaN
194;6676.07;52409.640968907;6676.081;69392.077269883;6676.093;0;6676.104;0;6676.104;NaN
195;6676.116;52510.0610880405;6676.127;70699.3722296877;6676.139;0;6676.15;0;6676.15;NaN
196;6676.161;57230.7149529525;6676.173;69693.7486211668;6676.185;0;6676.196;0;6676.196;NaN
197;6676.207;53916.0272907297;6676.219;69090.4131787206;6676.23;0;6676.242;0;6676.242;NaN
198;6676.253;55121.2667869313;6676.265;69693.7486211668;6676.276;0;6676.288;0;6676.288;NaN
199;6676.299;63561.1911808346;6676.311;66275.2317126482;6676.322;0;6676.334;0;6676.334;NaN
200;6676.345;50501.811652291;6676.356;70397.6766761065;6676.368;0;6676.379;0;6676.379;NaN
201;6676.391;53413.8783887248;6676.402;66275.2317126482;6676.414;0;6676.425;0;6676.425;NaN
202;6676.437;50301.0044168691;6676.448;66878.4316556573;6676.46;0;6676.471;0;6676.471;NaN
203;6676.482;55723.9300203653;6676.494;64465.8060531688;6676.506;0;6676.517;0;6676.517;NaN
204;6676.528;50702.6221071449;6676.54;72308.5378230818;6676.551;0;6676.563;0;6676.563;NaN
205;6676.574;52811.3262757894;6676.586;70799.9390278146;6676.597;0;6676.609;0;6676.609;NaN
206;6676.62;49899.3996040112;6676.632;68487.1067757112;6676.643;0;6676.655;0;6676.655;NaN
207;6676.666;55723.9300203653;6676.677;66677.361782341;6676.689;0;6676.7;0;6676.7;NaN
208;6676.712;53313.4510237786;6676.723;70397.6766761065;6676.735;0;6676.746;0;6676.746;NaN
209;6676.758;54217.3262941004;6676.769;73113.1980856177;6676.781;0;6676.792;0;6676.792;NaN
210;6676.803;52811.3262757894;6676.815;68084.9186390236;6676.827;0;6676.838;0;6676.838;NaN
211;6676.849;53614.7355340429;6676.861;65973.6426273953;6676.872;0;6676.884;0;6676.884;NaN
212;6676.895;54719.5074041707;6676.907;66074.1715161165;6676.918;0;6676.93;0;6676.93;NaN
213;6676.941;52911.7496151873;6676.953;70699.3722296877;6676.964;0;6676.976;0;6676.976;NaN
214;6676.987;55723.9300203653;6676.999;65672.0607992942;6677.01;0;6677.022;0;6677.022;NaN
215;6677.033;51305.072789072;6677.044;66677.361782341;6677.056;0;6677.068;0;6677.068;NaN
216;6677.079;51204.6623298021;6677.09;61953.1481823067;6677.102;0;6677.113;0;6677.113;NaN
217;6677.125;53614.7355340429;6677.136;63460.6824479582;6677.148;0;6677.159;0;6677.159;NaN
218;6677.171;53313.4510237786;6677.182;70297.1131051468;6677.194;100.0004000016;6677.205;0;6677.205;0
219;6677.216;52208.8031457558;6677.228;70900.5066327574;6677.239;0;6677.251;0;6677.251;NaN
220;6677.262;54719.5074041707;6677.274;70196.5503409547;6677.285;0;6677.297;0;6677.297;NaN
221;6677.308;51706.7226756024;6677.32;65571.5351359155;6677.331;0;6677.343;0;6677.343;NaN
222;6677.354;55422.5947796526;6677.366;64465.8060531688;6677.377;0;6677.389;0;6677.389;NaN
223;6677.4;55020.8257333103;6677.411;69492.6335802845;6677.423;0;6677.434;0;6677.434;NaN
224;6677.446;53313.4510237786;6677.457;65873.1145450243;6677.469;0;6677.48;0;6677.48;NaN
225;6677.492;49397.4116958642;6677.503;69593.1906973759;6677.515;0;6677.526;0;6677.526;NaN
226;6677.537;51907.5524486736;6677.549;66074.1715161165;6677.56;0;6677.572;0;6677.572;NaN
227;6677.583;48594.2728894055;6677.595;73817.3181847359;6677.606;0;6677.618;0;6677.618;NaN
228;6677.629;53413.8783887248;6677.641;69090.4131787206;6677.652;0;6677.664;0;6677.664;NaN
229;6677.675;52309.2216548153;6677.687;62556.1401257539;6677.698;0;6677.71;0;6677.71;NaN
230;6677.721;51204.6623298021;6677.732;69190.9670691107;6677.744;0;6677.756;0;6677.756;NaN
231;6677.767;54619.0695716662;6677.778;67180.0425139374;6677.79;0;6677.801;0;6677.801;NaN
232;6677.813;55221.7086458555;6677.824;69593.1906973759;6677.836;0;6677.847;0;6677.847;NaN
233;6677.858;53313.4510237786;6677.87;69995.4272328341;6677.882;100.0004000016;6677.893;0;6677.893;0
234;6677.904;53916.0272907297;6677.916;69794.307351667;6677.927;0;6677.939;0;6677.939;NaN
235;6677.95;57331.1737254839;6677.962;65269.9629836093;6677.973;0;6677.985;0;6677.985;NaN
236;6677.996;55020.8257333103;6678.008;72811.4444346382;6678.019;100.0004000016;6678.031;0;6678.031;0
237;6678.042;52309.2216548153;6678.054;69190.9670691107;6678.065;0;6678.077;0;6678.077;NaN
238;6678.088;56326.6222468108;6678.099;67280.5810796177;6678.111;0;6678.122;0;6678.122;NaN
239;6678.134;49397.4116958642;6678.145;67783.2860053585;6678.157;0;6678.168;0;6678.168;NaN
240;6678.18;53514.3065588096;6678.191;72107.3808272592;6678.203;0;6678.214;0;6678.214;NaN
241;6678.225;55322.1513100927;6678.237;71101.6442631302;6678.249;0;6678.26;0;6678.26;NaN
242;6678.271;53112.5987092636;6678.283;63561.1911808346;6678.294;100.0004000016;6678.306;0;6678.306;0
243;6678.317;48995.8358549322;6678.329;61048.7146689335;6678.34;0;6678.352;0;6678.352;NaN
244;6678.363;52610.4820122257;6678.375;68185.4644633403;6678.386;0;6678.398;0;6678.398;NaN
245;6678.409;56527.5260988791;6678.421;73414.9589999519;6678.432;0;6678.444;0;6678.444;NaN
246;6678.455;55723.9300203653;6678.466;65873.1145450243;6678.478;0;6678.489;0;6678.489;NaN
247;6678.501;51405.4840532773;6678.512;60747.2513372415;6678.524;0;6678.535;0;6678.535;NaN
248;6678.547;47490.0411179596;6678.558;67582.2016155555;6678.57;0;6678.581;0;6678.581;NaN
249;6678.592;51807.1371596461;6678.604;64164.2605068977;6678.615;0;6678.627;0;6678.627;NaN
250;6678.638;52007.9685426946;6678.65;67582.2016155555;6678.661;0;6678.673;0;6678.673;NaN
251;6678.684;52811.3262757894;6678.696;72107.3808272592;6678.707;0;6678.719;0;6678.719;NaN
252;6678.73;55121.2667869313;6678.742;69291.5217661617;6678.753;0;6678.765;0;6678.765;NaN
253;6678.776;51204.6623298021;6678.787;65370.4862280828;6678.799;0;6678.81;0;6678.81;NaN
254;6678.822;51807.1371596461;6678.833;67079.5047547236;6678.845;0;6678.856;0;6678.856;NaN
255;6678.868;47088.5264296878;6678.879;68286.0110942207;6678.891;0;6678.902;0;6678.902;NaN
256;6678.913;48493.8841597332;6678.925;66677.361782341;6678.937;0;6678.948;0;6678.948;NaN
257;6678.959;54116.8924877736;6678.971;70799.9390278146;6678.982;0;6678.994;0;6678.994;NaN
258;6679.005;47088.5264296878;6679.017;66978.9678019669;6679.028;0;6679.04;0;6679.04;NaN
259;6679.051;52309.2216548153;6679.063;65973.6426273953;6679.074;100.0004000016;6679.086;0;6679.086;0
260;6679.097;48895.4439065055;6679.108;65471.0102788483;6679.12;0;6679.132;0;6679.132;NaN
261;6679.143;49598.2044448007;6679.154;68386.5585316744;6679.166;100.0004000016;6679.177;0;6679.177;0
262;6679.189;54819.9460419398;6679.2;69190.9670691107;6679.212;0;6679.223;0;6679.223;NaN
263;6679.235;50702.6221071449;6679.246;65269.9629836093;6679.258;0;6679.269;0;6679.269;NaN
264;6679.28;54719.5074041707;6679.292;69090.4131787206;6679.304;0;6679.315;0;6679.315;NaN
265;6679.326;49397.4116958642;6679.338;65873.1145450243;6679.349;0;6679.361;0;6679.361;NaN
266;6679.372;53815.5958999932;6679.384;65169.4405454181;6679.395;0;6679.407;0;6679.407;NaN
267;6679.418;53213.0244639615;6679.43;59340.5183474468;6679.441;0;6679.453;0;6679.453;NaN
268;6679.464;50401.4076321559;6679.475;69995.4272328341;6679.487;0;6679.498;0;6679.498;NaN
269;6679.51;49598.2044448007;6679.521;68084.9186390236;6679.533;0;6679.544;0;6679.544;NaN
270;6679.556;52309.2216548153;6679.567;70799.9390278146;6679.579;0;6679.59;0;6679.59;NaN
