sep=;
Number;Time 59Co;59Co;Time 75As;75As;Time 140Ce;140Ce;Time 140Ce.16O;140Ce.16O;Time oxides;oxides
98;6462.161;55924.8242076314;6462.173;75527.4887962543;6462.185;0;6462.196;0;6462.196;NaN
99;6462.207;63862.7222162069;6462.219;72811.4444346382;6462.23;0;6462.242;0;6462.242;NaN
100;6462.253;63561.1911808346;6462.265;70196.5503409547;6462.276;0;6462.288;0;6462.288;NaN
101;6462.299;60948.2260858408;6462.311;76936.0397700144;6462.322;0;6462.334;0;6462.334;NaN
102;6462.345;59240.0434627459;6462.357;72107.3808272592;6462.368;0;6462.38;0;6462.38;NaN
103;6462.391;66275.2317126482;6462.402;72509.6980467512;6462.414;0;6462.425;0;6462.425;NaN
104;6462.437;57933.9432768561;6462.448;71101.6442631302;6462.46;0;6462.471;0;6462.471;NaN
105;6462.483;52007.9685426946;6462.494;69291.5217661617;6462.506;0;6462.517;0;6462.517;NaN
106;6462.528;56627.9792330667;6462.54;72207.9589216945;6462.552;0;6462.563;0;6462.563;NaN
107;6462.574;58436.2733895444;6462.586;77036.6566091032;6462.597;0;6462.609;0;6462.609;NaN
108;6462.62;56828.8879177976;6462.632;77237.8927095454;6462.643;0;6462.655;100.0004000016;6462.655;NaN
109;6462.666;56125.7216164208;6462.678;74320.2853257054;6462.689;100.0004000016;6462.701;0;6462.701;0
110;6462.712;800.025600819226;6462.723;75225.6770310933;6462.735;0;6462.747;0;6462.747;NaN
111;6462.758;60445.7952581627;6462.769;74119.0960479176;6462.781;100.0004000016;6462.792;0;6462.792;0
112;6462.804;57431.6333035317;6462.815;78244.1216595779;6462.827;0;6462.838;0;6462.838;NaN
113;6462.85;61149.2040579013;6462.861;75527.4887962543;6462.873;0;6462.884;0;6462.884;NaN
114;6462.895;61953.1481823067;6462.907;83276.4779066501;6462.918;0;6462.93;0;6462.93;NaN
115;6462.941;57130.2569859279;6462.953;83679.1536565984;6462.964;0;6462.976;0;6462.976;NaN
116;6462.987;57833.4796710809;6462.999;75728.7006760416;6463.01;0;6463.022;0;6463.022;NaN
117;6463.033;58436.2733895444;6463.045;77439.1320397387;6463.056;0;6463.068;0;6463.068;NaN
118;6463.079;59039.0961104362;6463.091;75225.6770310933;6463.102;0;6463.114;0;6463.114;NaN
119;6463.125;60646.7651717156;6463.136;75426.8840672744;6463.148;0;6463.16;0;6463.16;NaN
120;6463.171;58737.681124556;6463.182;78948.529972353;6463.194;0;6463.205;0;6463.205;NaN
121;6463.217;54317.7609056434;6463.228;77539.7529160163;6463.24;0;6463.251;0;6463.251;NaN
122;6463.262;62757.1438882963;6463.274;75829.3078268684;6463.286;0;6463.297;0;6463.297;NaN
123;6463.308;60445.7952581627;6463.32;77640.3745997609;6463.331;0;6463.343;0;6463.343;NaN
124;6463.354;57532.0936871056;6463.366;73414.9589999519;6463.377;0;6463.389;0;6463.389;NaN
125;6463.4;57532.0936871056;6463.412;75225.6770310933;6463.423;0;6463.435;0;6463.435;NaN
126;6463.446;62958.150874998;6463.457;75728.7006760416;6463.469;0;6463.481;0;6463.481;NaN
127;6463.492;59943.3845759056;6463.503;73414.9589999519;6463.515;0;6463.526;0;6463.526;NaN
128;6463.538;61048.7146689335;6463.549;73817.3181847359;6463.561;0;6463.572;0;6463.572;NaN
129;6463.584;60948.2260858408;6463.595;80357.4653188817;6463.607;0;6463.618;0;6463.618;NaN
130;6463.629;59842.904856798;6463.641;75527.4887962543;6463.652;0;6463.664;0;6463.664;NaN
131;6463.675;62958.150874998;6463.687;80055.5372749817;6463.698;0;6463.71;0;6463.71;NaN
132;6463.721;61149.2040579013;6463.733;83578.4835070455;6463.744;0;6463.756;0;6463.756;NaN
133;6463.767;56326.6222468108;6463.779;78948.529972353;6463.79;100.0004000016;6463.802;0;6463.802;0
134;6463.813;59742.4259434492;6463.824;77439.1320397387;6463.836;0;6463.848;0;6463.848;NaN
135;6463.859;62757.1438882963;6463.87;73012.6127282647;6463.882;100.0004000016;6463.893;0;6463.893;0
136;6463.905;56527.5260988791;6463.916;82269.8450919014;6463.928;0;6463.939;0;6463.939;NaN
137;6463.951;65772.5872689938;6463.962;79552.3400225515;6463.974;200.0016000128;6463.985;0;6463.985;0
138;6463.996;60445.7952581627;6464.008;75728.7006760416;6464.02;0;6464.031;0;6464.031;NaN
139;6464.042;59440.9940378578;6464.054;75225.6770310933;6464.065;100.0004000016;6464.077;0;6464.077;0
140;6464.088;57933.9432768561;6464.1;76231.74450329;6464.111;0;6464.123;0;6464.123;NaN
141;6464.134;62656.64160401;6464.146;74923.872531123;6464.157;0;6464.169;0;6464.169;NaN
142;6464.18;65873.1145450243;6464.192;76936.0397700144;6464.203;0;6464.215;0;6464.215;NaN
143;6464.226;59039.0961104362;6464.237;74018.5026197335;6464.249;0;6464.26;0;6464.26;NaN
144;6464.272;65571.5351359155;6464.283;69894.8668888862;6464.295;0;6464.306;0;6464.306;NaN
145;6464.318;63762.2110649492;6464.329;76332.3556907226;6464.341;0;6464.352;0;6464.352;NaN
146;6464.363;58536.7418289123;6464.375;72610.2793690528;6464.387;0;6464.398;0;6464.398;NaN
147;6464.409;56427.0737701303;6464.421;74018.5026197335;6464.432;100.0004000016;6464.444;0;6464.444;0
148;6464.455;60144.3464314354;6464.467;73616.1369781679;6464.478;0;6464.49;0;6464.49;NaN
149;6464.501;59742.4259434492;6464.513;73414.9589999519;6464.524;0;6464.536;0;6464.536;NaN
150;6464.547;61249.6942527537;6464.558;81766.5589822822;6464.57;0;6464.582;0;6464.582;NaN
151;6464.593;58737.681124556;6464.604;80156.1791485588;6464.616;0;6464.627;0;6464.627;NaN
152;6464.639;63963.2341736111;6464.65;73113.1980856177;6464.662;0;6464.673;0;6464.673;NaN
153;6464.685;56025.2725093309;6464.696;73716.727177903;6464.708;0;6464.719;0;6464.719;NaN
154;6464.731;58335.8057557995;6464.742;72308.5378230818;6464.754;0;6464.765;0;6464.765;NaN
155;6464.776;61048.7146689335;6464.788;74521.477832117;6464.8;0;6464.811;0;6464.811;NaN
156;6464.822;63259.6674005189;6464.834;74722.6735672303;6464.845;0;6464.857;0;6464.857;NaN
157;6464.868;58034.4076882059;6464.88;72207.9589216945;6464.891;100.0004000016;6464.903;0;6464.903;0
158;6464.914;53815.5958999932;6464.926;73616.1369781679;6464.937;0;6464.949;0;6464.949;NaN
159;6464.96;56125.7216164208;6464.971;77539.7529160163;6464.983;100.0004000016;6464.995;0;6464.995;0
160;6465.006;55422.5947796526;6465.017;78344.7489958631;6465.029;0;6465.04;0;6465.04;NaN
161;6465.052;59842.904856798;6465.063;77740.997090982;6465.075;200.0016000128;6465.086;0;6465.086;0
162;6465.098;62455.6394535182;6465.109;81363.9446364005;6465.121;0;6465.132;0;6465.132;NaN
163;6465.143;61953.1481823067;6465.155;77237.8927095454;6465.167;100.0004000016;6465.178;0;6465.178;0
164;6465.189;59340.5183474468;6465.201;77137.2742556103;6465.212;0;6465.224;0;6465.224;NaN
165;6465.235;57532.0936871056;6465.247;77841.6203896896;6465.258;0;6465.27;0;6465.27;NaN
166;6465.281;62958.150874998;6465.293;79351.066775277;6465.304;0;6465.316;0;6465.316;NaN
167;6465.327;60445.7952581627;6465.338;81766.5589822822;6465.35;0;6465.362;0;6465.362;NaN
168;6465.373;61551.1696727162;6465.384;75929.915784997;6465.396;0;6465.407;0;6465.407;NaN
169;6465.419;64465.8060531688;6465.43;77539.7529160163;6465.442;100.0004000016;6465.453;0;6465.453;0
170;6465.465;58034.4076882059;6465.476;76634.1940971609;6465.488;0;6465.499;0;6465.499;NaN
171;6465.51;58235.3389276679;6465.522;79954.8962091147;6465.534;0;6465.545;0;6465.545;NaN
172;6465.556;63661.7007198284;6465.568;74521.477832117;6465.579;0;6465.591;0;6465.591;NaN
173;6465.602;59742.4259434492;6465.614;75125.0747238727;6465.625;100.0004000016;6465.637;0;6465.637;0
174;6465.648;64968.3980878437;6465.66;80659.4006324339;6465.671;0;6465.683;0;6465.683;NaN
175;6465.694;65873.1145450243;6465.706;76030.5245504369;6465.717;0;6465.729;0;6465.729;NaN
176;6465.74;59742.4259434492;6465.751;77640.3745997609;6465.763;0;6465.774;0;6465.774;NaN
177;6465.786;58134.8729051399;6465.797;69492.6335802845;6465.809;0;6465.82;0;6465.82;NaN
178;6465.832;57833.4796710809;6465.843;72409.1175314308;6465.855;0;6465.866;0;6465.866;NaN
179;6465.877;60345.3115101164;6465.889;73213.78425001;6465.901;0;6465.912;0;6465.912;NaN
180;6465.923;63259.6674005189;6465.935;74521.477832117;6465.946;100.0004000016;6465.958;0;6465.958;0
181;6465.969;63360.1745211896;6465.981;76231.74450329;6465.992;0;6466.004;0;6466.004;NaN
182;6466.015;59842.904856798;6466.027;77439.1320397387;6466.038;100.0004000016;6466.05;0;6466.05;0
183;6466.061;64465.8060531688;6466.072;71001.0750445261;6466.084;0;6466.095;0;6466.095;NaN
184;6466.107;60646.7651717156;6466.118;74018.5026197335;6466.13;0;6466.141;0;6466.141;NaN
185;6466.153;57833.4796710809;6466.164;76131.134123198;6466.176;0;6466.187;100.0004000016;6466.187;NaN
186;6466.198;63159.1610859366;6466.21;73414.9589999519;6466.222;100.0004000016;6466.233;0;6466.233;0
187;6466.244;56226.1715289109;6466.256;78244.1216595779;6466.267;0;6466.279;0;6466.279;NaN
188;6466.29;56627.9792330667;6466.302;76734.808514053;6466.313;0;6466.325;0;6466.325;NaN
189;6466.336;55020.8257333103;6466.348;79954.8962091147;6466.359;0;6466.371;0;6466.371;NaN
190;6466.382;59541.4705339888;6466.393;78344.7489958631;6466.405;0;6466.417;0;6466.417;NaN
191;6466.428;60445.7952581627;6466.439;77740.997090982;6466.451;0;6466.462;0;6466.462;NaN
192;6466.474;60646.7651717156;6466.485;79351.066775277;6466.497;100.0004000016;6466.508;0;6466.508;0
193;6466.52;64566.3228476556;6466.531;70498.2410538434;6466.543;0;6466.554;0;6466.554;NaN
194;6466.565;62254.6405270692;6466.577;80055.5372749817;6466.589;0;6466.6;0;6466.6;NaN
195;6466.611;59842.904856798;6466.623;77036.6566091032;6466.634;0;6466.646;0;6466.646;NaN
196;6466.657;61450.6770601515;6466.669;81061.9923593053;6466.68;0;6466.692;0;6466.692;NaN
197;6466.703;62455.6394535182;6466.715;76231.74450329;6466.726;0;6466.738;0;6466.738;NaN
198;6466.749;60948.2260858408;6466.76;76835.4237383343;6466.772;0;6466.784;0;6466.784;NaN
199;6466.795;67582.2016155555;6466.806;75024.4732238859;6466.818;0;6466.829;0;6466.829;NaN
200;6466.841;63159.1610859366;6466.852;72207.9589216945;6466.864;100.0004000016;6466.875;0;6466.875;0
201;6466.887;55121.2667869313;6466.898;80256.8218298555;6466.91;0;6466.921;0;6466.921;NaN
202;6466.932;61048.7146689335;6466.944;75829.3078268684;6466.956;100.0004000016;6466.967;0;6466.967;0
203;6466.978;60244.8285678772;6466.99;77439.1320397387;6467.001;0;6467.013;0;6467.013;NaN
204;6467.024;62254.6405270692;6467.036;76332.3556907226;6467.047;100.0004000016;6467.059;0;6467.059;0
205;6467.07;59842.904856798;6467.082;83377.145632081;6467.093;0;6467.105;0;6467.105;NaN
206;6467.116;62857.6469786224;6467.127;75125.0747238727;6467.139;0;6467.151;0;6467.151;NaN
207;6467.162;56929.3434683601;6467.173;74923.872531123;6467.185;100.0004000016;6467.196;0;6467.196;0
208;6467.208;60244.8285678772;6467.219;74622.0752960811;6467.231;0;6467.242;0;6467.242;NaN
209;6467.254;55422.5947796526;6467.265;75829.3078268684;6467.277;100.0004000016;6467.288;0;6467.288;0
210;6467.299;61752.1573156257;6467.311;80458.109615647;6467.322;0;6467.334;0;6467.334;NaN
211;6467.345;70498.2410538434;6467.357;77640.3745997609;6467.368;0;6467.38;0;6467.38;NaN
212;6467.391;60345.3115101164;6467.403;76231.74450329;6467.414;0;6467.426;0;6467.426;NaN
213;6467.437;63460.6824479582;6467.449;77841.6203896896;6467.46;0;6467.472;0;6467.472;NaN
214;6467.483;60646.7651717156;6467.494;77539.7529160163;6467.506;0;6467.518;0;6467.518;NaN
215;6467.529;59943.3845759056;6467.54;77640.3745997609;6467.552;0;6467.563;0;6467.563;NaN
216;6467.575;62053.6448245857;6467.586;78646.6358500257;6467.598;0;6467.609;0;6467.609;NaN
217;6467.621;67079.5047547236;6467.632;77740.997090982;6467.644;0;6467.655;0;6467.655;NaN
218;6467.666;62254.6405270692;6467.678;72308.5378230818;6467.689;0;6467.701;0;6467.701;NaN
219;6467.712;59742.4259434492;6467.724;74722.6735672303;6467.735;0;6467.747;0;6467.747;NaN
220;6467.758;59139.5693837456;6467.77;70297.1131051468;6467.781;0;6467.793;0;6467.793;NaN
221;6467.804;63058.6555774328;6467.816;76533.5804876483;6467.827;100.0004000016;6467.839;0;6467.839;0
222;6467.85;59541.4705339888;6467.862;79250.4313631074;6467.873;0;6467.885;0;6467.885;NaN
223;6467.896;61149.2040579013;6467.907;73213.78425001;6467.919;0;6467.93;0;6467.93;NaN
224;6467.942;62154.1422728366;6467.953;81565.2501936297;6467.965;0;6467.976;0;6467.976;NaN
225;6467.987;63862.7222162069;6467.999;80357.4653188817;6468.011;0;6468.022;0;6468.022;NaN
226;6468.033;63661.7007198284;6468.045;78143.4951308277;6468.056;0;6468.068;0;6468.068;NaN
227;6468.079;67381.1204517744;6468.091;72610.2793690528;6468.102;0;6468.114;0;6468.114;NaN
228;6468.125;65571.5351359155;6468.137;77036.6566091032;6468.148;100.0004000016;6468.16;0;6468.16;0
229;6468.171;59039.0961104362;6468.183;75929.915784997;6468.194;0;6468.206;0;6468.206;NaN
230;6468.217;61048.7146689335;6468.228;76734.808514053;6468.24;0;6468.251;0;6468.251;NaN
231;6468.263;61149.2040579013;6468.274;82873.815085041;6468.286;0;6468.297;0;6468.297;NaN
232;6468.308;59541.4705339888;6468.32;74320.2853257054;6468.332;0;6468.343;0;6468.343;NaN
233;6468.354;55824.3767113128;6468.366;79049.1629616551;6468.377;0;6468.389;0;6468.389;NaN
234;6468.4;61651.6630912044;6468.412;81061.9923593053;6468.423;0;6468.435;0;6468.435;NaN
235;6468.446;61048.7146689335;6468.458;71604.502459023;6468.469;0;6468.481;0;6468.481;NaN
236;6468.492;58134.8729051399;6468.504;76734.808514053;6468.515;0;6468.527;0;6468.527;NaN
237;6468.538;57130.2569859279;6468.549;79351.066775277;6468.561;0;6468.572;0;6468.572;NaN
238;6468.584;63259.6674005189;6468.595;75125.0747238727;6468.607;0;6468.618;0;6468.618;NaN
239;6468.63;64968.3980878437;6468.641;73716.727177903;6468.653;0;6468.664;0;6468.664;NaN
240;6468.675;62355.1395872932;6468.687;71101.6442631302;6468.699;100.0004000016;6468.71;0;6468.71;0
241;6468.721;62355.1395872932;6468.733;78847.8977906538;6468.744;0;6468.756;0;6468.756;NaN
242;6468.767;63963.2341736111;6468.779;73414.9589999519;6468.79;0;6468.802;0;6468.802;NaN
243;6468.813;63259.6674005189;6468.825;79753.6165004715;6468.836;0;6468.848;0;6468.848;NaN
244;6468.859;61551.1696727162;6468.871;75527.4887962543;6468.882;0;6468.894;0;6468.894;NaN
245;6468.905;63963.2341736111;6468.916;71302.7851208838;6468.928;0;6468.939;0;6468.939;NaN
246;6468.951;66275.2317126482;6468.962;82068.5282243501;6468.974;0;6468.985;0;6468.985;NaN
247;6468.997;64164.2605068977;6469.008;74622.0752960811;6469.02;0;6469.031;0;6469.031;NaN
248;6469.042;61450.6770601515;6469.054;80860.6948802941;6469.066;0;6469.077;0;6469.077;NaN
249;6469.088;60144.3464314354;6469.1;74119.0960479176;6469.111;0;6469.123;0;6469.123;NaN
250;6469.134;61048.7146689335;6469.146;82974.4795784455;6469.157;0;6469.169;0;6469.169;NaN
251;6469.18;61048.7146689335;6469.192;74320.2853257054;6469.203;0;6469.215;100.0004000016;6469.215;NaN
252;6469.226;62757.1438882963;6469.237;80659.4006324339;6469.249;0;6469.26;0;6469.26;NaN
253;6469.272;60244.8285678772;6469.283;73817.3181847359;6469.295;0;6469.306;0;6469.306;NaN
254;6469.318;61752.1573156257;6469.329;81665.9041840232;6469.341;0;6469.352;0;6469.352;NaN
255;6469.363;57331.1737254839;6469.375;76231.74450329;6469.387;100.0004000016;6469.398;0;6469.398;0
256;6469.409;59139.5693837456;6469.421;78747.266416548;6469.432;0;6469.444;0;6469.444;NaN
257;6469.455;60747.2513372415;6469.467;80659.4006324339;6469.478;0;6469.49;0;6469.49;NaN
258;6469.501;54719.5074041707;6469.513;72308.5378230818;6469.524;0;6469.536;0;6469.536;NaN
259;6469.547;59842.904856798;6469.559;73716.727177903;6469.57;0;6469.582;0;6469.582;NaN
260;6469.593;57130.2569859279;6469.604;72207.9589216945;6469.616;0;6469.627;0;6469.627;NaN
261;6469.639;60546.2798120259;6469.65;77539.7529160163;6469.662;100.0004000016;6469.673;0;6469.673;0
262;6469.685;62656.64160401;6469.696;74320.2853257054;6469.708;0;6469.719;0;6469.719;NaN
263;6469.73;63259.6674005189;6469.742;69794.307351667;6469.754;0;6469.765;0;6469.765;NaN
264;6469.776;65068.9189134994;6469.788;76332.3556907226;6469.799;100.0004000016;6469.811;0;6469.811;0
265;6469.822;59440.9940378578;6469.834;72308.5378230818;6469.845;0;6469.857;0;6469.857;NaN
266;6469.868;62757.1438882963;6469.88;77841.6203896896;6469.891;0;6469.903;0;6469.903;NaN
267;6469.914;64465.8060531688;6469.926;71906.2270592058;6469.937;0;6469.949;0;6469.949;NaN
268;6469.96;59139.5693837456;6469.971;69995.4272328341;6469.983;0;6469.995;0;6469.995;NaN
269;6470.006;57431.6333035317;6470.017;72207.9589216945;6470.029;0;6470.04;0;6470.04;NaN
270;6470.052;60646.7651717156;6470.063;75125.0747238727;6470.075;0;6470.086;0;6470.086;NaN
